NET_INCOME,OP_PROFIT_LOSS,TRANS_REV_PAX,MAIL,TOTAL_PROPERTY,PROP_FREIGHT,PROP_BAG,TOTAL_CHARTER,CHARTER_PAX,CHARTER_PROP,TOTAL_MISC_REV,RES_CANCEL_FEES,MISC_OP_REV,PUB_SVC_REVENUE,TRANS_REVENUE,OP_REVENUES,FLYING_OPS,MAINTENANCE,PAX_SERVICE,AIRCFT_SERVICES,PROMOTION_SALES,GENERAL_ADMIN,GENERAL_SERVICES,DEPREC_AMORT,TRANS_EXPENSES,OP_EXPENSES,INTEREST_LONG_DEBT,INTEREST_EXP_OTH,FOREIGN_EX_GAINS,CAP_GAINS_PROP,CAP_GAINS_OTHER,OTHER_INCOME_NET,NON_OP_INCOME,INCOME_PRE_TAX,INCOME_TAX,INCOME_BEFORE_OTH,DISCONT_OPS,EXTRA_ITEMS,INCOME_TAX_EXTRA,INCOME_TAX_CREDITS,ACCTG_CHANGES,AIRLINE_ID,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER,CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER_GROUP_NEW,CARRIER_GROUP,YEAR,QUARTER
-2031.76,-1845.95,0.00,0.00,,0.00,0.00,,11316.80,1847.16,,0.00,1866.74,0.00,0.00,15030.69,8061.88,2375.69,0.00,1554.41,1.30,2794.05,0.00,2089.31,0.00,16876.64,-185.81,0.00,0.00,0.00,0.00,0.00,-185.81,-2031.76,0.00,-2031.76,0.00,0.00,0.00,,0.00,21161,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Easte",11054,I,2,2,2021,4
-1928.60,-1384.65,9934.94,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,9934.94,3291.48,5149.42,563.85,50.61,0.00,987.89,0.00,1276.33,0.00,11319.59,0.00,-497.67,0.00,0.00,0.00,-46.28,-543.95,-1928.60,0.00,-1928.60,0.00,0.00,0.00,,0.00,20378,YV,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,11022,L,2,2,2021,4
-1883.63,-94.90,0.00,0.00,,0.00,0.00,,8901.02,3.19,,0.00,0.00,0.00,0.00,8904.21,4496.84,979.82,946.03,1079.26,1.61,541.31,0.00,954.25,0.00,8999.10,0.00,-217.69,0.00,0.00,0.00,12.55,-205.14,-300.04,1583.59,-1883.63,0.00,0.00,0.00,,0.00,20377,X9,Omni Air International LLC,X9,Omni Air International LLC,06738,D,2,2,2021,4
-1844.40,-1353.73,0.00,0.00,,0.00,0.00,,733.66,69756.62,,0.00,49.31,0.00,0.00,70539.58,30823.56,32199.49,56.65,2256.19,0.00,3966.49,,2590.94,0.00,71893.31,0.00,-490.67,0.00,0.00,0.00,0.00,-490.67,-1844.40,0.00,-1844.40,0.00,0.00,0.00,,0.00,19874,8C,Air Transport International,8C,Air Transport International,06029,D,2,2,2021,1
-1775.89,-8632.72,0.00,0.00,,0.00,0.00,,44235.13,5796.53,,0.00,9009.12,0.00,0.00,59040.77,31381.67,10256.13,0.00,5467.20,20.07,10818.43,0.00,9729.98,0.00,67673.49,-685.13,0.00,0.00,0.00,0.00,7541.96,6856.83,-1775.89,0.00,-1775.89,0.00,0.00,0.00,,0.00,21161,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Easte",01130,D,2,2,2021,3
-1726.07,-2363.00,6420.84,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,6420.84,2324.11,4653.49,425.84,16.06,0.00,749.63,0.00,614.71,0.00,8783.84,0.00,-379.09,0.00,0.00,0.00,1380.98,1001.88,-1361.11,364.95,-1726.07,0.00,0.00,0.00,,0.00,20378,YV,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,11022,L,2,2,2021,3
-1652.59,-881.15,5008.06,0.00,,0.00,701.68,,19.41,0.00,,0.00,659.84,0.00,0.00,6388.99,3512.15,689.28,0.00,0.00,0.00,0.00,2848.81,219.91,0.00,7270.14,0.00,-1084.91,0.00,0.00,0.00,313.47,-771.44,-1652.59,0.00,-1652.59,0.00,0.00,0.00,,0.00,20401,3M,Silver Airways,3M,Silver Airways,11056,I,1,1,2021,4
-1627.65,-1584.82,0.00,0.00,,0.00,0.00,,110.95,0.00,,0.00,0.00,0.00,0.00,110.95,277.38,53.25,55.94,235.73,49.62,387.17,23.27,496.49,116.89,1695.76,-42.84,0.00,0.00,0.00,0.00,0.00,-42.84,-1627.65,0.00,-1627.65,0.00,0.00,0.00,,0.00,21492,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",01159,D,1,1,2021,1
-1627.65,-1584.82,0.00,0.00,,0.00,0.00,,110.95,0.00,,0.00,0.00,0.00,0.00,110.95,277.38,53.25,55.94,235.73,49.62,387.17,23.27,496.49,116.89,1695.76,-42.84,0.00,0.00,0.00,0.00,0.00,-42.84,-1627.65,0.00,-1627.65,0.00,0.00,0.00,,0.00,21492,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",01159,D,1,1,2021,4
-1553.61,-1940.60,0.00,0.00,,0.00,0.00,,0.00,3002.64,,0.00,335.97,0.00,0.00,3338.61,2605.55,159.63,0.00,0.00,0.00,0.00,2440.96,73.06,0.00,5279.21,0.00,-54.24,0.00,0.00,0.20,1.81,-52.24,-1992.84,-439.23,-1553.61,0.00,0.00,0.00,,0.00,20166,GFQ,Gulf And Caribbean Cargo,GFQ,Gulf And Caribbean Cargo,16565,I,1,1,2021,4
-1534.22,-1511.50,0.00,0.00,,0.00,0.00,,8335.54,3918.72,,0.00,1.36,0.00,0.00,12255.62,8517.87,3265.94,790.37,327.37,0.00,226.27,,639.31,0.00,13767.12,0.00,-22.72,0.00,0.00,0.00,0.00,-22.72,-1534.22,0.00,-1534.22,0.00,0.00,0.00,,0.00,19874,8C,Air Transport International,8C,Air Transport International,16028,A,2,2,2021,2
-1385.57,-1352.34,0.00,0.00,,0.00,0.00,,8442.49,4325.45,,0.00,7.16,0.00,0.00,12775.10,8744.00,3451.29,802.05,318.49,0.00,204.33,,607.29,0.00,14127.45,0.00,-33.23,0.00,0.00,0.00,0.00,-33.23,-1385.57,0.00,-1385.57,0.00,0.00,0.00,,0.00,19874,8C,Air Transport International,8C,Air Transport International,16028,A,2,2,2021,3
-1382.41,-1382.41,0.00,0.00,,0.00,0.00,,367.39,0.00,,0.00,2143.16,0.00,83.38,2593.93,2294.43,373.09,0.00,0.00,0.00,0.00,0.00,584.54,724.28,3976.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1382.41,0.00,-1382.41,0.00,0.00,0.00,,0.00,21352,0WQ,Avjet Corporation,0WQ,Avjet Corporation,01150,D,1,1,2021,4
-1347.01,-3473.39,,23106.47,,23745.26,,,,,,,,,,46851.73,17171.83,15205.52,,5742.91,1807.83,691.48,,5607.15,4098.40,50325.12,-425.82,22.90,,-2.65,,2644.99,2239.41,-1233.98,113.03,,,,,,,20370,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,06683,D,3,3,2021,1
-1307.64,-1275.51,0.00,0.00,,0.00,0.00,,9747.18,5813.69,,0.00,3.23,0.00,0.00,15564.10,9897.93,4864.68,752.62,464.28,0.00,259.70,,600.40,0.00,16839.61,0.00,-32.13,0.00,0.00,0.00,0.00,-32.13,-1307.64,0.00,-1307.64,0.00,0.00,0.00,,0.00,19874,8C,Air Transport International,8C,Air Transport International,16028,A,2,2,2021,1
-1247.77,-1181.50,0.00,0.00,,0.00,0.00,,-2120.50,0.00,,30.50,2145.47,0.00,2207.82,2263.29,2967.80,1005.52,505.00,1273.93,1.11,-4194.23,0.00,1885.67,0.00,3444.80,-72.87,6.10,0.00,0.00,0.00,0.51,-66.26,-1247.77,0.00,-1247.77,0.00,0.00,0.00,,0.00,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic ",16076,I,1,1,2021,4
-1179.83,-1187.80,0.00,826.96,,958.88,0.00,,0.00,1692.82,,0.00,484.67,0.00,702.52,4665.85,-1626.97,3358.94,,620.19,,,406.97,1237.78,1856.74,5853.64,0.00,0.36,0.00,0.00,7.60,0.00,7.96,-1179.83,0.00,-1179.83,0.00,0.00,0.00,-1179.83,0.00,20108,NC,Northern Air Cargo Inc.,NC,Northern Air Cargo Inc.,06721,D,2,2,2021,2
-1150.97,-975.99,0.00,0.00,,0.00,0.00,,0.00,2801.67,,0.00,185.08,0.00,0.00,2986.75,2811.31,201.48,0.00,0.00,0.00,0.00,887.95,61.99,0.00,3962.73,0.00,-78.31,0.00,0.00,0.00,-20.69,-99.00,-1074.98,75.98,-1150.97,0.00,0.00,0.00,,0.00,20166,GFQ,Gulf And Caribbean Cargo,GFQ,Gulf And Caribbean Cargo,16565,I,1,1,2021,3
-1099.39,-7258.89,0.00,5047.16,,2115.67,0.00,,0.00,6168.65,,0.00,185.60,0.00,1109.13,14626.20,6693.73,7397.17,0.00,2353.98,158.76,2000.18,0.00,3281.28,0.00,21885.09,0.00,0.00,0.00,0.00,0.00,6159.50,6159.50,-1099.39,0.00,-1099.39,0.00,0.00,0.00,,0.00,20169,L2,Lynden Air Cargo Airlines,L2,Lynden Air Cargo Airlines,06699,D,2,2,2021,1
-1008.62,-5587.89,14442.38,0.00,,290.33,1860.98,,2817.90,0.00,,556.79,10.21,0.00,133.23,20111.82,9803.52,1931.70,1580.54,5410.46,1202.37,3499.63,0.00,2271.49,0.00,25699.72,-1278.71,-3.46,0.00,0.00,0.00,5861.44,4579.28,-1008.62,0.00,-1008.62,0.00,0.00,0.00,,0.00,20422,SY,Sun Country Airlines d/b/a MN Airlines,SY,Sun Country Airlines d/b/a MN Airlines,16795,L,2,2,2021,1
-991.19,-723.12,0.00,0.00,,0.00,0.00,,0.00,2821.59,,0.00,154.75,0.00,0.00,2976.35,2583.04,182.62,0.00,0.00,0.00,0.00,875.69,58.12,0.00,3699.46,0.00,-87.55,0.00,0.00,0.00,7.43,-80.12,-803.24,187.96,-991.19,0.00,0.00,0.00,,0.00,20166,GFQ,Gulf And Caribbean Cargo,GFQ,Gulf And Caribbean Cargo,16565,I,1,1,2021,2
-916.68,-916.68,0.00,0.00,,0.00,0.00,,123.23,0.00,,0.00,0.00,0.00,17838.62,17961.85,0.00,0.00,0.00,0.00,0.00,0.00,80.36,0.00,18798.17,18878.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-916.68,0.00,-916.68,0.00,0.00,0.00,,0.00,21652,27Q,"Jet Aviation Flight Services, Inc.",27Q,"Jet Aviation Flight Services, Inc.",01194,D,1,1,2021,4
-914.05,9507.81,78232.30,338.85,,22449.49,14506.85,,35914.42,0.00,,3489.59,875.60,0.00,1671.56,157478.66,59053.35,14565.73,7699.02,23763.43,7316.06,21342.40,0.00,14230.86,0.00,147970.84,-6180.18,-81.90,0.00,0.00,0.00,-3522.85,-9784.93,-277.12,636.93,-914.05,0.00,0.00,0.00,,0.00,20422,SY,Sun Country Airlines d/b/a MN Airlines,SY,Sun Country Airlines d/b/a MN Airlines,06795,D,2,2,2021,4
-877.54,-1375.18,391.13,6948.01,,5116.84,13.38,,279.98,4253.31,,,47.24,0.00,253.29,17303.98,7464.21,5373.00,,,,,4943.57,752.80,145.59,18679.16,83.78,0.00,,413.86,,0.00,497.65,-877.54,,-877.54,,,,,,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alask,06860,D,1,1,2021,2
-816.35,-19647.84,28083.08,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,28083.08,14934.70,20758.40,2540.94,2069.72,7.57,6830.50,0.00,589.11,0.00,47730.92,0.00,-455.89,0.00,0.00,11.97,19275.41,18831.49,-816.35,0.00,-816.35,0.00,0.00,0.00,,0.00,20445,C5,CommuteAir LLC dba CommuteAir,C5,"Commutair Aka Champlain Enterprises, Inc.",06944,D,2,2,2021,1
-797.75,-755.39,0.00,0.00,,0.00,0.00,,-1355.73,0.00,,19.50,1371.70,0.00,1411.56,1447.02,1897.45,642.87,322.87,814.48,0.71,-2681.56,0.00,1205.59,0.00,2202.41,-46.59,3.90,0.00,0.00,0.00,0.33,-42.37,-797.75,0.00,-797.75,0.00,0.00,0.00,,0.00,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic ",06076,D,1,1,2021,4
-666.12,15872.82,0.00,0.00,121766.59,121766.59,0.00,365189.33,45808.36,319380.97,12621.10,0.00,12621.10,0.00,0.00,499577.02,231777.22,101705.47,8955.03,65297.09,5771.91,35041.78,,34950.08,205.63,483704.20,-7445.83,0.00,-367.99,0.00,0.00,-419.92,-8233.74,7639.08,8305.20,-666.12,0.00,0.00,0.00,-666.12,0.00,20007,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,16087,I,3,3,2021,1
-601.71,-664.96,5759.42,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,54.73,5814.15,2553.60,2283.82,471.08,202.11,3.49,344.20,0.00,620.79,0.00,6479.11,-15.20,0.00,0.00,0.00,0.00,1.25,-13.95,-678.91,-77.20,-601.71,0.00,0.00,0.00,,0.00,20304,OO,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,11025,L,3,3,2021,4
-550.79,-1793.61,7630.28,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,7630.28,2717.75,4070.15,510.51,43.58,0.00,1230.29,0.00,851.61,0.00,9423.89,0.00,-489.37,0.00,0.00,0.00,1732.19,1242.82,-550.79,0.00,-550.79,0.00,0.00,0.00,,0.00,20378,YV,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,11022,L,2,2,2021,2
-537.68,-213.58,1098.54,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,1098.54,598.50,456.68,148.20,2.40,0.00,90.57,0.00,15.77,0.00,1312.12,-2.83,0.00,0.00,0.00,0.00,-321.27,-324.10,-537.68,0.00,-537.68,0.00,0.00,0.00,,0.00,20363,9E,Endeavor Air Inc.,9E,Endeavor Air Inc.,11027,L,2,2,2021,3
-521.96,-2437.78,11146.48,0.00,,0.00,1909.83,,20.66,0.00,,0.00,847.31,0.00,0.00,13924.28,5299.48,1966.44,0.00,0.00,0.00,0.00,8535.32,560.82,0.00,16362.06,0.00,-2945.22,0.00,0.00,0.00,4861.04,1915.82,-521.96,0.00,-521.96,0.00,0.00,0.00,,0.00,20401,3M,Silver Airways,3M,Silver Airways,06888,D,1,1,2021,2
-451.09,-394.84,0.00,0.00,,0.00,0.00,,3569.28,0.00,,0.00,546.04,0.00,621.69,4737.01,986.53,770.82,204.95,472.35,0.93,2696.29,0.00,0.00,0.00,5131.85,-63.33,-1.65,0.00,0.00,0.00,8.73,-56.24,-451.09,0.00,-451.09,0.00,0.00,0.00,,0.00,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic ",06076,D,1,1,2021,1
-450.81,-4397.16,7421.95,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,7421.95,3319.46,5524.54,525.54,59.42,0.00,950.59,0.00,1439.54,0.00,11819.10,0.00,-668.94,0.00,0.00,0.00,4615.29,3946.35,-450.81,0.00,-450.81,0.00,0.00,0.00,,0.00,20378,YV,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,11022,L,2,2,2021,1
-441.47,-181.34,1049.57,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,1049.57,536.49,428.88,139.54,2.15,0.00,108.63,0.00,15.22,0.00,1230.92,-3.04,0.00,0.00,0.00,0.00,-257.09,-260.13,-441.47,0.00,-441.47,0.00,0.00,0.00,,0.00,20363,9E,Endeavor Air Inc.,9E,Endeavor Air Inc.,11027,L,2,2,2021,2
-433.40,-379.36,0.00,0.00,,0.00,0.00,,3429.31,0.00,,0.00,524.63,0.00,597.31,4551.25,947.84,740.59,196.91,453.82,0.89,2590.55,0.00,0.00,0.00,4930.60,-60.84,-1.59,0.00,0.00,0.00,8.39,-54.04,-433.40,0.00,-433.40,0.00,0.00,0.00,,0.00,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic ",16076,I,1,1,2021,1
-355.96,-605.27,1378.76,0.00,,0.00,202.23,,16.79,0.00,,0.00,141.50,0.00,0.00,1739.27,839.81,229.19,0.00,0.00,0.00,0.00,1153.87,121.68,0.00,2344.54,0.00,-510.44,0.00,0.00,0.00,759.75,249.31,-355.96,0.00,-355.96,0.00,0.00,0.00,,0.00,20401,3M,Silver Airways,3M,Silver Airways,11056,I,1,1,2021,1
-339.67,-121.51,14758.36,0.00,,3.25,907.34,,0.00,0.00,,64.35,37.18,0.00,811.39,16581.86,5324.89,927.33,2057.76,5129.55,1073.53,1372.23,,810.98,7.12,16703.38,-408.01,31.29,-3.73,29.47,-3.88,47.51,-307.34,-428.85,-89.18,-339.67,0.00,0.00,0.00,0.00,0.00,20409,B6,JetBlue Airways,B6,JetBlue Airways,10875,A,3,3,2021,4
-327.31,-811.21,0.00,0.00,,0.00,0.00,,0.00,2705.14,,0.00,230.83,0.00,0.00,2935.97,2635.21,202.21,0.00,0.00,0.00,0.00,853.38,56.39,0.00,3747.19,0.00,-89.10,0.00,0.00,0.00,918.69,829.60,18.38,345.69,-327.31,0.00,0.00,0.00,,0.00,20166,GFQ,Gulf And Caribbean Cargo,GFQ,Gulf And Caribbean Cargo,16565,I,1,1,2021,1
-323.42,-1572.18,0.00,0.00,,0.00,0.00,,8056.02,1055.65,,0.00,1640.73,0.00,0.00,10752.40,5715.18,1867.83,0.00,995.68,3.66,1970.23,0.00,1772.01,0.00,12324.58,-124.78,0.00,0.00,0.00,0.00,1373.53,1248.75,-323.42,0.00,-323.42,0.00,0.00,0.00,,0.00,21161,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Easte",11054,I,2,2,2021,3
-278.08,904.94,0.00,0.00,214563.26,214563.26,0.00,6494.88,0.00,6494.88,161771.97,0.00,161771.97,0.00,0.00,382830.11,334214.20,693.45,0.00,26819.56,8491.13,2895.94,,344.61,8466.28,381925.17,-277.67,0.00,-898.90,0.00,0.00,0.00,-1176.57,-271.63,6.46,-278.08,0.00,0.00,0.00,-278.08,0.00,20100,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,16758,P,3,3,2021,2
-265.36,-264.57,0.00,304.24,,275.06,0.00,,0.00,513.81,,0.00,75.37,0.00,212.62,1381.10,-5257.80,4494.78,,202.93,,,153.01,1576.83,475.93,1645.67,0.00,0.00,0.00,0.00,-0.79,0.00,-0.79,-265.36,0.00,-265.36,0.00,0.00,0.00,-265.36,0.00,20108,NC,Northern Air Cargo Inc.,NC,Northern Air Cargo Inc.,06721,D,2,2,2021,3
-262.22,-117.78,662.83,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,662.83,340.78,310.00,87.08,1.54,0.00,31.04,0.00,10.17,0.00,780.61,-2.34,0.00,0.00,0.00,0.00,-142.11,-144.45,-262.22,0.00,-262.22,0.00,0.00,0.00,,0.00,20363,9E,Endeavor Air Inc.,9E,Endeavor Air Inc.,11027,L,2,2,2021,1
-231.52,-228.87,1100.67,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,1100.67,590.99,460.93,143.47,3.65,0.00,114.32,0.00,16.17,0.00,1329.54,-2.46,0.00,0.00,0.00,0.00,-0.20,-2.65,-231.52,0.00,-231.52,0.00,0.00,0.00,,0.00,20363,9E,Endeavor Air Inc.,9E,Endeavor Air Inc.,11027,L,2,2,2021,4
-199.16,-264.40,0.00,0.00,182742.94,182742.94,0.00,8210.54,0.00,8210.54,131262.87,0.00,131262.87,0.00,0.00,322216.35,273427.25,638.56,0.00,29036.20,7863.18,2867.90,,316.22,8331.45,322480.75,-206.39,0.00,271.63,0.00,0.00,0.00,65.24,-199.16,0.00,-199.16,0.00,0.00,0.00,-199.16,0.00,20100,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,16758,P,3,3,2021,1
-178.53,-1449.16,3378.89,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,52.09,3430.98,1738.63,1996.74,351.82,74.12,2.29,243.54,0.00,473.00,0.00,4880.14,-30.33,0.00,0.00,0.00,0.00,1347.15,1316.83,-132.34,46.20,-178.53,0.00,0.00,0.00,,0.00,20304,OO,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,11025,L,3,3,2021,1
-171.81,730.53,9851.56,0.00,,944.50,1011.46,,2905.21,0.00,,243.31,0.00,0.00,116.55,15072.59,5814.66,1197.83,881.31,2533.41,666.93,1935.57,0.00,1312.34,0.00,14342.05,-569.92,-7.55,0.00,0.00,0.00,-324.87,-902.34,-171.81,0.00,-171.81,0.00,0.00,0.00,,0.00,20422,SY,Sun Country Airlines d/b/a MN Airlines,SY,Sun Country Airlines d/b/a MN Airlines,16795,L,2,2,2021,4
-165.99,-775.25,3544.75,0.00,,0.00,607.35,,6.57,0.00,,0.00,269.46,0.00,0.00,4428.13,1685.32,625.36,0.00,0.00,0.00,0.00,2714.36,178.35,0.00,5203.38,0.00,-936.62,0.00,0.00,0.00,1545.89,609.26,-165.99,0.00,-165.99,0.00,0.00,0.00,,0.00,20401,3M,Silver Airways,3M,Silver Airways,11056,I,1,1,2021,2
-131.49,-1766.14,0.00,0.00,,0.00,0.00,,6914.37,0.00,,0.00,2425.56,0.00,2606.79,11946.71,3649.94,2696.48,494.94,1823.03,5.00,5043.47,0.00,0.00,0.00,13712.86,-96.61,0.00,0.00,0.00,0.00,1731.26,1634.65,-131.49,0.00,-131.49,0.00,0.00,0.00,,0.00,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic ",16076,I,1,1,2021,2
-81.82,707.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14130.77,0.00,0.00,0.00,,182363.33,196494.10,6188.75,2520.44,0.00,523.80,1.39,11087.13,,2371.12,173094.23,195786.87,-795.32,0.00,0.00,6.27,,0.00,-789.04,-81.82,0.00,-81.82,,,0.00,-81.82,,20447,U7,USA Jet Airlines Inc.,U7,USA Jet Airlines Inc.,06912,D,2,2,2021,3
-39.28,-527.55,0.00,0.00,,0.00,0.00,,2065.33,0.00,,0.00,724.52,0.00,778.65,3568.50,1090.24,805.44,147.84,544.54,1.49,1506.49,0.00,0.00,0.00,4096.05,-28.86,0.00,0.00,0.00,0.00,517.13,488.27,-39.28,0.00,-39.28,0.00,0.00,0.00,,0.00,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic ",06076,D,1,1,2021,2
-35.47,-90.00,249.53,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,249.53,192.11,79.24,24.05,11.98,0.00,22.09,0.00,10.06,0.00,339.54,0.00,-0.12,0.00,0.00,0.01,43.73,43.63,-46.38,-10.90,-35.47,0.00,0.00,0.00,,0.00,20397,OH,PSA Airlines Inc.,OH,PSA Airlines Inc.,11030,L,2,2,2021,3
-24.94,234.40,0.00,0.00,47035.46,47035.46,0.00,1423.78,0.00,1423.78,35462.83,0.00,35462.83,0.00,0.00,83922.06,73228.71,152.02,0.00,5879.25,1861.38,634.83,,75.54,1855.93,83687.67,-60.87,0.00,-197.05,0.00,0.00,0.00,-257.92,-23.52,1.42,-24.94,0.00,0.00,0.00,-24.94,0.00,20100,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,06758,D,3,3,2021,2
-22.09,190.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3815.78,0.00,0.00,0.00,,49244.20,53059.98,1671.17,680.60,0.00,141.44,0.38,2993.90,,640.28,46741.23,52869.00,-214.76,0.00,0.00,1.69,,0.00,-213.07,-22.09,0.00,-22.09,,,0.00,-22.09,,20447,U7,USA Jet Airlines Inc.,U7,USA Jet Airlines Inc.,16917,I,2,2,2021,3
-16.61,692.58,0.00,0.00,187049.39,187049.39,0.00,9234.05,0.00,9234.05,163521.37,0.00,163521.37,0.00,0.00,359804.81,312851.51,605.02,0.00,26832.69,7031.62,3079.03,,360.00,8352.37,359112.23,-270.85,0.00,-454.52,0.00,0.00,0.00,-725.36,-32.78,-16.18,-16.61,0.00,0.00,0.00,-16.61,0.00,20100,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,16758,P,3,3,2021,3
-13.08,-14.71,279.59,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,279.59,156.80,79.98,19.58,9.18,0.00,20.57,0.00,8.19,0.00,294.29,0.00,-0.10,0.00,0.00,0.00,-0.03,-0.14,-14.84,-1.76,-13.08,0.00,0.00,0.00,,0.00,20397,OH,PSA Airlines Inc.,OH,PSA Airlines Inc.,11030,L,2,2,2021,4
-4.91,-105.73,229.26,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,229.26,162.08,89.24,25.85,15.51,0.00,30.51,0.00,11.80,0.00,334.99,0.00,-0.28,0.00,0.00,0.01,99.68,99.40,-6.33,-1.42,-4.91,0.00,0.00,0.00,,0.00,20397,OH,PSA Airlines Inc.,OH,PSA Airlines Inc.,11030,L,2,2,2021,1
-4.85,142.20,0.00,0.00,38784.39,38784.39,0.00,1914.67,0.00,1914.67,33905.89,0.00,33905.89,0.00,0.00,74604.95,64870.67,125.45,0.00,5563.71,1457.99,638.43,,74.65,1731.85,74462.75,-56.16,0.00,-94.24,0.00,0.00,0.00,-150.40,-8.21,-3.35,-4.85,0.00,0.00,0.00,-4.85,0.00,20100,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,06758,D,3,3,2021,3
-4.45,564.32,0.00,0.00,174356.36,174356.36,0.00,5649.55,0.00,5649.55,212696.29,0.00,212696.29,0.00,0.00,392702.20,345340.52,535.85,0.00,26351.84,8413.46,4093.57,,361.50,7041.16,392137.88,-158.59,0.00,-388.02,0.00,0.00,0.00,-546.61,17.71,22.16,-4.45,0.00,0.00,0.00,-4.45,0.00,20100,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,16758,P,3,3,2021,4
-2.08,-25.27,94.52,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,94.52,56.03,35.81,9.82,4.76,0.00,9.42,0.00,3.95,0.00,119.78,0.00,-0.07,0.00,0.00,0.00,22.83,22.76,-2.51,-0.43,-2.08,0.00,0.00,0.00,,0.00,20397,OH,PSA Airlines Inc.,OH,PSA Airlines Inc.,11030,L,2,2,2021,2
-1.00,292.39,0.00,406.18,,28837.70,0.00,,0.00,16690.94,,0.00,786.98,0.00,2579.48,49301.27,25323.84,6666.07,,5923.57,84.04,6845.31,,1500.69,2665.37,49008.88,-16.24,0.00,0.00,0.00,0.00,-293.77,-310.01,-17.62,-16.62,-1.00,0.00,0.00,0.00,,0.00,20151,M6,Amerijet International,M6,Amerijet International,16052,L,2,2,2021,3
