NET_INCOME,OP_PROFIT_LOSS,TRANS_REV_PAX,MAIL,TOTAL_PROPERTY,PROP_FREIGHT,PROP_BAG,TOTAL_CHARTER,CHARTER_PAX,CHARTER_PROP,TOTAL_MISC_REV,RES_CANCEL_FEES,MISC_OP_REV,PUB_SVC_REVENUE,TRANS_REVENUE,OP_REVENUES,FLYING_OPS,MAINTENANCE,PAX_SERVICE,AIRCFT_SERVICES,PROMOTION_SALES,GENERAL_ADMIN,GENERAL_SERVICES,DEPREC_AMORT,TRANS_EXPENSES,OP_EXPENSES,INTEREST_LONG_DEBT,INTEREST_EXP_OTH,FOREIGN_EX_GAINS,CAP_GAINS_PROP,CAP_GAINS_OTHER,OTHER_INCOME_NET,NON_OP_INCOME,INCOME_PRE_TAX,INCOME_TAX,INCOME_BEFORE_OTH,DISCONT_OPS,EXTRA_ITEMS,INCOME_TAX_EXTRA,INCOME_TAX_CREDITS,ACCTG_CHANGES,AIRLINE_ID,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER,CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER_GROUP_NEW,CARRIER_GROUP,YEAR,QUARTER
-28231.97,-30662.87,70642.76,0.00,,0.00,28171.67,,0.00,0.00,,4127.76,37085.03,0.00,233.42,140260.64,89592.79,10251.56,8845.37,14058.57,5125.91,32001.58,0.00,11047.72,0.00,170923.51,0.00,-4661.78,-46.12,0.00,0.00,-14.50,-4722.40,-35385.26,-7153.29,-28231.97,0.00,0.00,0.00,,0.00,20416,NK,Spirit Air Lines,NK,Spirit Air Lines,16831,L,3,3,2022,1
-28177.82,-36354.31,28947.11,0.00,,0.00,12073.67,,0.00,0.00,,5219.40,382.55,0.00,12019.94,58642.67,60515.06,5523.40,4419.31,14862.86,3396.59,4896.18,0.00,1383.59,0.00,94996.98,-134.94,-882.73,0.00,0.00,0.00,0.00,-1017.68,-37371.99,-9194.17,-28177.82,0.00,0.00,0.00,,0.00,20436,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,16461,L,3,3,2022,1
-27848.00,-22100.00,112922.00,924.00,,53648.00,1533.00,,6250.00,168.00,,185.00,25633.00,0.00,3107.00,204370.00,102537.00,18374.00,20764.00,40006.00,15294.00,15618.00,,11031.00,2846.00,226470.00,-7031.00,-126.00,0.00,60.00,0.00,-5406.00,-12503.00,-34603.00,-6755.00,-27848.00,0.00,0.00,0.00,,0.00,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10262,P,3,3,2022,1
-27788.53,-37896.16,17646.81,0.00,,0.00,14701.87,,2098.64,0.00,,0.00,22.88,0.00,0.00,34470.20,19296.13,3394.72,0.00,0.00,0.00,0.00,49072.03,603.48,0.00,72366.36,-65.23,0.00,0.00,0.00,0.00,135.14,69.91,-37826.25,-10037.72,-27788.53,0.00,0.00,0.00,,0.00,22080,MX,Breeze Aviation Group DBA  Breeze,MX,Breeze Aviation Group DBA  Breeze,01268,D,1,1,2022,3
-26931.88,-36504.18,17996.69,0.00,,0.00,9390.77,,705.75,0.00,,0.00,19.86,0.00,0.00,28113.07,17033.16,9787.30,0.00,0.00,0.00,0.00,37488.30,308.49,0.00,64617.25,-66.85,0.00,0.00,0.00,0.00,142.53,75.69,-36428.49,-9496.62,-26931.88,0.00,0.00,0.00,,0.00,22080,MX,Breeze Aviation Group DBA  Breeze,MX,Breeze Aviation Group DBA  Breeze,01268,D,1,1,2022,2
-25773.16,-15815.72,537068.09,5110.96,,19874.90,21860.26,,3456.25,0.00,,350.61,4213.34,0.00,35616.10,627550.49,296548.22,72407.31,58467.77,89451.28,35236.26,58445.46,,31947.56,862.35,643366.21,-19895.26,-1046.40,16776.76,-594.24,18.06,-13393.78,-18134.85,-33950.57,-8177.41,-25773.16,0.00,0.00,0.00,,0.00,19690,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,05375,D,3,3,2022,2
-25207.55,-18418.70,49226.71,0.00,,0.00,18041.95,,0.00,0.00,,5608.33,508.50,0.00,16397.51,89783.00,74024.42,4788.42,4545.08,15275.93,4617.32,3716.66,0.00,1233.88,0.00,108201.70,-165.36,130.12,0.00,0.00,0.00,0.00,-35.25,-18453.95,6753.60,-25207.55,0.00,0.00,0.00,,0.00,20436,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,16461,L,3,3,2022,2
-22223.45,-30559.52,22876.47,0.00,,0.00,24750.34,,7989.40,0.00,,0.00,57.91,0.00,0.00,55674.11,27124.05,1526.24,0.00,0.00,0.00,0.00,55974.47,1608.87,0.00,86233.63,-64.18,0.00,0.00,0.00,0.00,307.50,243.32,-30316.20,-8092.75,-22223.45,0.00,0.00,0.00,,0.00,22080,MX,Breeze Aviation Group DBA  Breeze,MX,Breeze Aviation Group DBA  Breeze,01268,D,1,1,2022,4
-21833.68,-20673.94,80605.17,4.23,,11194.54,4386.22,,2054.00,0.00,,46.92,930.10,0.00,7537.79,106758.96,58987.70,12195.30,12322.16,14835.30,11498.94,11745.58,,5455.95,391.97,127432.90,-3853.54,-210.01,1651.99,-0.05,1.16,973.65,-1436.79,-22110.74,-277.06,-21833.68,0.00,0.00,0.00,,0.00,19690,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,15375,P,3,3,2022,3
-19069.00,-18502.00,93452.00,0.00,,0.00,0.00,,0.00,0.00,,0.00,1.00,0.00,0.00,93453.00,22433.00,24304.00,6615.00,7105.00,0.00,36265.00,0.00,15235.00,0.00,111955.00,-3939.00,-1385.00,0.00,34.00,0.00,-53.00,-5343.00,-23845.00,-4776.00,-19069.00,0.00,0.00,0.00,,0.00,19687,QX,Horizon Air,QX,Horizon Air,06580,D,2,2,2022,3
-18154.98,-19967.31,,709.81,,212612.56,,,,205916.02,,,,,7804.33,427042.71,168117.23,97619.74,,28131.39,8758.73,20751.85,,17081.12,106549.97,447010.02,-194.49,3562.98,,713.40,,-2097.75,1984.14,-17983.17,171.82,,,,,,,20370,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,16683,I,3,3,2022,4
-16969.26,-16852.81,0.00,0.00,,0.00,0.00,,17368.73,0.00,,0.00,343.05,0.00,0.00,17711.78,28796.49,983.60,1262.90,592.29,5.52,2416.10,,507.70,0.00,34564.59,-4.68,0.00,-44.22,0.00,0.00,-67.55,-116.45,-16969.26,0.00,-16969.26,0.00,0.00,0.00,,0.00,20405,N8,National Air Cargo Group Inc d/ba National Airlines,N8,National Air Cargo Group Inc d/ba National Airline,07029,D,2,2,2022,4
-15495.80,-21026.86,10344.97,0.00,,0.00,3521.49,,3319.45,0.00,,0.00,8.46,0.00,0.00,17194.38,10889.68,4255.96,0.00,0.00,0.00,0.00,22621.66,453.94,0.00,38221.23,-5.04,0.00,0.00,0.00,0.00,39.06,34.01,-20992.84,-5497.04,-15495.80,0.00,0.00,0.00,,0.00,22080,MX,Breeze Aviation Group DBA  Breeze,MX,Breeze Aviation Group DBA  Breeze,01268,D,1,1,2022,1
-14768.00,-21116.00,70897.00,0.00,,0.00,0.00,,0.00,0.00,,0.00,119.00,0.00,0.00,71016.00,29849.00,18750.00,5262.00,6341.00,0.00,18340.00,0.00,13590.00,0.00,92132.00,-3812.00,-2663.00,0.00,18.00,0.00,-142.00,-6600.00,-27715.00,-12948.00,-14768.00,0.00,0.00,0.00,,0.00,19687,QX,Horizon Air,QX,Horizon Air,06580,D,2,2,2022,4
-14379.13,-17054.31,548858.68,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,37182.80,10425.90,596467.38,257884.57,185252.51,50392.81,32586.66,540.10,39975.81,0.00,46889.25,0.00,613521.69,-1767.94,0.00,0.00,491.25,0.00,335.01,-941.68,-17996.00,-3616.86,-14379.13,0.00,0.00,0.00,,0.00,20304,OO,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,06700,D,3,3,2022,1
-14065.24,-16417.83,21621.42,1.89,,10263.91,1753.44,,4123.95,0.00,,31.89,391.09,0.00,3524.97,41712.56,24844.72,6751.06,5609.46,7405.55,4325.32,6071.72,,2941.98,180.58,58130.38,-2163.22,-111.53,1137.89,-1.86,-0.68,455.77,-683.62,-17101.44,-3036.21,-14065.24,0.00,0.00,0.00,,0.00,19690,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,15375,P,3,3,2022,1
-14043.10,-13053.72,0.00,0.00,,0.00,0.00,,45201.03,8799.54,,0.00,5695.57,0.00,0.00,59696.14,34730.97,9409.32,0.00,6505.15,1.11,13359.69,0.00,8743.63,0.00,72749.86,-989.38,0.00,0.00,0.00,0.00,0.00,-989.38,-14043.10,0.00,-14043.10,0.00,0.00,0.00,,0.00,21161,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Easte",01130,D,2,2,2022,2
-13491.00,-31851.00,99605.00,0.00,,-98.00,5608.00,,451.00,20.00,,3593.00,0.00,0.00,0.00,109179.00,60377.00,15074.00,14194.00,24155.00,8313.00,11553.00,,7365.00,0.00,141030.00,-1653.00,-132.00,0.00,0.00,13036.00,1710.00,12962.00,-18890.00,-5399.00,-13491.00,0.00,0.00,0.00,,0.00,19930,AS,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,16031,L,3,3,2022,1
-12642.22,-11447.48,45060.87,2.31,,9220.45,2626.70,,712.18,0.00,,42.13,506.27,0.00,4251.46,62422.36,34792.58,6606.12,6657.11,8296.63,7197.04,7027.32,,3189.19,103.87,73869.85,-2390.59,-125.73,2015.88,-69.66,2.17,-1609.38,-2177.32,-13624.81,-982.59,-12642.22,0.00,0.00,0.00,,0.00,19690,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,15375,P,3,3,2022,2
-12353.01,-3713.76,7550.53,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,7550.53,2858.28,5934.09,388.32,24.56,0.00,887.86,0.00,1171.18,0.00,11264.29,0.00,-597.36,0.00,0.00,0.00,-8041.89,-8639.25,-12353.01,0.00,-12353.01,0.00,0.00,0.00,,0.00,20378,YV,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,11022,L,2,2,2022,3
-12254.49,-11249.00,0.00,0.00,,0.00,0.00,,45767.39,11430.93,,0.00,4812.83,0.00,0.00,62011.14,34142.66,11421.33,0.00,7282.29,4.64,12100.80,0.00,8308.42,0.00,73260.14,-1768.68,0.00,0.00,763.19,0.00,0.00,-1005.49,-12254.49,0.00,-12254.49,0.00,0.00,0.00,,0.00,21161,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Easte",01130,D,2,2,2022,4
-12102.26,-11503.79,-59.95,0.00,,80.82,25.66,,10124.59,0.00,,73.27,975.78,0.00,4.55,11224.73,1997.59,2826.11,206.42,6145.63,319.29,4791.92,627.88,4068.30,1745.39,22728.52,-598.47,0.00,0.00,0.00,0.00,0.00,-598.47,-12102.26,0.00,-12102.26,0.00,0.00,0.00,,0.00,21492,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",11019,I,1,1,2022,4
-11370.59,-6212.91,12083.15,0.00,,0.00,1684.91,,1136.28,0.00,,0.00,691.00,0.00,0.00,15595.35,10026.37,3113.05,0.00,0.00,0.00,0.00,8184.34,484.49,0.00,21808.26,0.00,-5222.07,0.00,0.00,0.00,64.39,-5157.68,-11370.59,0.00,-11370.59,0.00,0.00,0.00,,0.00,20401,3M,Silver Airways,3M,Silver Airways,06888,D,1,1,2022,3
-10680.42,-12172.87,53333.50,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,857.11,54190.60,36625.04,20584.43,3035.51,3328.48,0.00,2621.14,0.00,168.88,0.00,66363.48,-54.27,0.00,0.00,-23.80,0.00,1570.52,1492.45,-10680.42,0.00,-10680.42,0.00,0.00,0.00,,0.00,20500,G7,GoJet Airlines LLC d/b/a United Express,G7,GoJet Airlines LLC d/b/a United Express,07041,D,2,2,2022,1
-10103.11,-4571.54,14100.02,0.00,,0.00,1900.13,,1259.47,0.00,,0.00,555.00,0.00,0.00,17814.63,10932.93,2533.58,0.00,0.00,0.00,0.00,8162.28,757.39,0.00,22386.17,0.00,-5470.54,0.00,0.00,0.00,-61.03,-5531.56,-10103.11,0.00,-10103.11,0.00,0.00,0.00,,0.00,20401,3M,Silver Airways,3M,Silver Airways,06888,D,1,1,2022,4
-9677.81,-9203.19,252722.55,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,252722.55,141665.78,64145.68,21294.56,9210.78,0.00,18665.85,0.00,6943.09,0.00,261925.74,0.00,-1282.10,0.00,0.00,4.61,-34.89,-1312.38,-10515.57,-837.76,-9677.81,0.00,0.00,0.00,,0.00,20397,OH,PSA Airlines Inc.,OH,PSA Airlines Inc.,07028,D,2,2,2022,3
-9632.06,-11417.10,212182.32,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.10,0.00,0.00,212182.42,109965.22,65464.35,15715.08,8015.66,0.00,17535.27,0.00,6903.94,0.00,223599.52,0.00,-374.13,0.00,0.00,2.10,-472.85,-844.88,-12261.98,-2629.92,-9632.06,0.00,0.00,0.00,,0.00,20397,OH,PSA Airlines Inc.,OH,PSA Airlines Inc.,07028,D,2,2,2022,2
-9376.00,-5094.00,133343.00,25.00,,1391.00,501.00,,148.00,0.00,,,21850.00,0.00,1089.00,158347.00,67000.00,14407.00,14916.00,31568.00,8684.00,14896.00,,10959.00,1011.00,163441.00,-3126.00,294.00,-13.00,0.00,,-4754.00,-7599.00,-12693.00,-3317.00,-9376.00,0.00,0.00,0.00,-9376.00,0.00,19393,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,11033,L,3,3,2022,1
-9064.57,-10696.84,222824.42,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,222824.42,110154.69,74988.19,14493.29,8697.03,0.00,18335.61,0.00,6852.44,0.00,233521.26,0.00,-114.33,0.00,0.00,2.00,-724.39,-836.72,-11533.55,-2468.98,-9064.57,0.00,0.00,0.00,,0.00,20397,OH,PSA Airlines Inc.,OH,PSA Airlines Inc.,07028,D,2,2,2022,1
-9007.30,-8458.96,1016.85,0.00,,430.41,147.47,,16761.54,0.00,,444.09,2363.78,0.00,126.85,21291.00,3395.52,3101.47,876.85,8713.27,364.23,6262.95,387.89,4482.59,2165.18,29749.96,-548.33,0.00,0.00,0.00,0.00,0.00,-548.33,-9007.30,0.00,-9007.30,0.00,0.00,0.00,,0.00,21492,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",11019,I,1,1,2022,1
-8585.84,-9746.72,0.00,0.00,,0.00,0.00,,0.00,5695.12,,0.00,345.99,0.00,0.00,6041.11,5115.16,295.39,0.00,0.00,0.00,0.00,10266.03,111.25,0.00,15787.83,0.00,-83.07,0.00,0.00,0.00,145.09,62.02,-9684.70,-1098.86,-8585.84,0.00,0.00,0.00,,0.00,20166,GFQ,Gulf And Caribbean Cargo,GFQ,Gulf And Caribbean Cargo,16565,I,1,1,2022,4
-8405.93,-10851.40,370496.52,0.00,,0.00,0.00,,0.00,0.00,,0.00,2066.63,,25.62,372588.77,141875.53,67237.74,20087.71,94374.94,133.49,55100.10,0.00,4630.29,0.38,383440.17,0.00,0.00,6.72,0.00,0.00,99.17,105.89,-10745.51,-2339.57,-8405.93,0.00,0.00,0.00,,0.00,20398,MQ,Envoy Air,MQ,Envoy Air,06820,D,3,3,2022,1
-8269.71,-3751.18,12955.40,0.00,,0.00,1780.04,,1072.54,0.00,,0.00,446.25,0.00,0.00,16254.23,7766.02,2649.69,0.00,0.00,0.00,0.00,9164.99,424.70,0.00,20005.41,0.00,-4087.19,0.00,0.00,0.00,-431.34,-4518.53,-8269.71,0.00,-8269.71,0.00,0.00,0.00,,0.00,20401,3M,Silver Airways,3M,Silver Airways,06888,D,1,1,2022,2
-8150.69,-4731.12,9625.28,0.00,,0.00,1376.63,,1017.33,0.00,,0.00,693.20,0.00,0.00,12712.44,5482.13,2137.01,0.00,0.00,0.00,0.00,9380.63,443.79,0.00,17443.56,0.00,-3695.77,0.00,0.00,0.00,276.20,-3419.57,-8150.69,0.00,-8150.69,0.00,0.00,0.00,,0.00,20401,3M,Silver Airways,3M,Silver Airways,06888,D,1,1,2022,1
-7864.59,-10715.06,234016.21,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,234016.21,140251.75,53299.04,14819.50,9127.09,0.00,20238.68,0.00,6995.20,0.00,244731.26,0.00,-2514.80,0.00,0.00,1.26,-360.21,-2873.75,-13588.81,-5724.22,-7864.59,0.00,0.00,0.00,,0.00,20397,OH,PSA Airlines Inc.,OH,PSA Airlines Inc.,07028,D,2,2,2022,4
-7778.23,-7248.14,0.00,5292.20,,5666.62,0.00,,0.00,9107.12,,0.00,683.97,0.00,503.95,21253.85,9547.78,10065.35,0.00,3112.72,131.70,2390.71,0.00,3253.57,0.16,28501.99,0.00,0.00,0.00,0.00,0.00,-530.09,-530.09,-7778.23,0.00,-7778.23,0.00,0.00,0.00,,0.00,20169,L2,Lynden Air Cargo Airlines,L2,Lynden Air Cargo Airlines,06699,D,2,2,2022,2
-7758.59,6582.35,0.00,0.00,,0.00,0.00,,0.00,91000.01,,0.00,1402.51,0.00,0.00,92402.52,49061.70,4940.97,0.00,9145.30,0.00,9331.45,0.00,13340.75,0.00,85820.16,0.00,-14393.32,72.22,0.00,0.00,5.25,-14315.84,-7733.49,25.10,-7758.59,0.00,0.00,0.00,,0.00,21629,KD,Western Global,KD,Western Global,11042,I,2,2,2022,4
-7703.70,-6663.55,115162.10,0.00,,0.00,35128.69,,0.00,0.00,,4233.65,46049.34,0.00,322.68,200896.46,119350.82,10370.81,8991.70,14357.23,7162.46,36086.03,0.00,11240.95,0.00,207560.01,0.00,-3217.27,-42.62,0.00,0.00,-0.88,-3260.77,-9924.33,-2220.63,-7703.70,0.00,0.00,0.00,,0.00,20416,NK,Spirit Air Lines,NK,Spirit Air Lines,16831,L,3,3,2022,2
-7428.22,-6556.51,-136.93,0.00,,113.26,41.79,,12303.24,0.00,,131.58,404.76,0.00,10.10,12867.81,1559.58,1658.84,855.00,6458.91,702.55,3569.36,214.16,2756.16,1649.77,19424.32,-871.70,0.00,0.00,0.00,0.00,0.00,-871.70,-7428.22,0.00,-7428.22,0.00,0.00,0.00,,0.00,21492,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",11019,I,1,1,2022,3
-7313.36,-4410.84,0.00,0.00,,40846.44,0.00,,0.00,38363.36,,0.00,399.07,0.00,2770.61,82379.47,57176.28,8998.35,,7261.16,172.98,8094.10,,1987.98,3099.48,86790.31,-1637.93,-604.77,0.00,0.00,0.00,-117.92,-2360.62,-6771.46,541.91,-7313.36,0.00,0.00,0.00,,0.00,20151,M6,Amerijet International,M6,Amerijet International,06052,D,2,2,2022,2
-7293.72,-7289.15,0.00,1226.98,,828.30,0.00,,0.00,1851.92,,0.00,325.01,0.00,751.77,4983.99,4205.05,4397.85,,622.57,,,361.14,1017.14,1669.38,12273.14,0.00,0.33,0.00,0.00,-4.89,0.00,-4.57,-7293.72,0.00,-7293.72,0.00,0.00,0.00,-7293.72,0.00,20108,NC,Northern Air Cargo Inc.,NC,Northern Air Cargo Inc.,06721,D,2,2,2022,1
-6954.36,-6048.85,0.00,0.00,,0.00,0.00,,39942.82,7968.08,,0.00,2460.03,0.00,0.00,50370.93,27056.13,8355.57,0.00,4011.25,0.00,9661.71,0.00,7335.13,0.00,56419.78,-1156.53,0.00,0.00,251.02,0.00,0.00,-905.51,-6954.36,0.00,-6954.36,0.00,0.00,0.00,,0.00,21161,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Easte",01130,D,2,2,2022,3
-6845.00,-11984.00,164401.00,34.00,,1314.00,507.00,,108.00,0.00,,,24372.00,0.00,1108.00,191844.00,83354.00,15005.00,14159.00,34357.00,9730.00,34667.00,,11504.00,1052.00,203828.00,-2103.00,234.00,-19.00,0.00,,4996.00,3108.00,-8876.00,-2031.00,-6845.00,0.00,0.00,0.00,-6845.00,0.00,19393,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,11033,L,3,3,2022,4
-6422.56,-6672.91,0.00,6207.37,,4400.56,0.00,,0.00,15765.61,,0.00,890.23,0.00,2717.47,29981.24,11769.80,14675.04,0.00,4025.23,182.65,3214.19,0.00,2783.32,3.92,36654.15,0.00,0.00,0.00,0.00,0.00,250.34,250.34,-6422.56,0.00,-6422.56,0.00,0.00,0.00,,0.00,20169,L2,Lynden Air Cargo Airlines,L2,Lynden Air Cargo Airlines,06699,D,2,2,2022,4
-5767.00,-5632.55,0.00,5426.16,,6932.89,0.00,,0.00,10820.65,,0.00,1093.36,0.00,569.12,24842.18,10263.24,10896.82,0.00,3324.75,147.84,2393.70,0.00,3445.68,2.71,30474.73,0.00,0.00,0.00,0.00,0.00,-134.45,-134.45,-5767.00,0.00,-5767.00,0.00,0.00,0.00,,0.00,20169,L2,Lynden Air Cargo Airlines,L2,Lynden Air Cargo Airlines,06699,D,2,2,2022,3
-5660.35,-5682.06,0.00,0.00,,0.00,0.00,,19794.53,0.00,,0.00,568.65,0.00,0.00,20363.18,20429.31,1885.94,1268.96,744.89,0.34,1451.14,,264.66,0.00,26045.24,-2.25,0.00,-65.75,0.00,0.00,89.71,21.71,-5660.35,0.00,-5660.35,0.00,0.00,0.00,,0.00,20405,N8,National Air Cargo Group Inc d/ba National Airlines,N8,National Air Cargo Group Inc d/ba National Airline,07029,D,2,2,2022,2
-5581.19,-5059.37,123.09,0.00,,182.44,66.61,,13817.43,0.00,,125.64,300.36,0.00,17.15,14632.72,1969.42,1394.26,542.09,6632.67,686.76,3684.72,234.93,2958.22,1589.00,19692.08,-521.83,0.00,0.00,0.00,0.00,0.00,-521.83,-5581.19,0.00,-5581.19,0.00,0.00,0.00,,0.00,21492,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",11019,I,1,1,2022,2
-5523.52,-6527.30,54892.59,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,1703.30,56595.89,35400.04,18800.61,2902.08,3460.60,0.00,2393.17,0.00,166.69,0.00,63123.20,-62.43,0.00,0.00,1.08,0.00,1065.13,1003.78,-5523.52,0.00,-5523.52,0.00,0.00,0.00,,0.00,20500,G7,GoJet Airlines LLC d/b/a United Express,G7,GoJet Airlines LLC d/b/a United Express,07041,D,2,2,2022,2
-5501.18,7548.59,136205.08,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,136205.08,51657.58,43498.66,5349.30,456.02,0.00,14065.69,0.00,13629.24,0.00,128656.49,0.00,-9967.81,0.00,0.00,0.00,-3081.96,-13049.77,-5501.18,0.00,-5501.18,0.00,0.00,0.00,,0.00,20378,YV,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,06689,D,2,2,2022,4
-5460.77,-1869.86,8861.69,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,8861.69,3292.51,4875.04,526.16,-6.49,0.00,684.42,0.00,1359.92,0.00,10731.55,0.00,-557.95,0.00,0.00,0.00,-3032.96,-3590.91,-5460.77,0.00,-5460.77,0.00,0.00,0.00,,0.00,20378,YV,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,11022,L,2,2,2022,1
-5135.73,2371.51,123748.72,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,123748.72,42002.35,44785.56,5843.15,371.34,0.00,11423.57,0.00,16951.25,0.00,121377.21,0.00,-7438.53,0.00,0.00,0.00,-68.71,-7507.24,-5135.73,0.00,-5135.73,0.00,0.00,0.00,,0.00,20378,YV,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,06689,D,2,2,2022,2
-4978.28,-4627.54,0.00,0.00,,0.00,0.00,,16023.76,3119.43,,0.00,2019.08,0.00,0.00,21162.27,12312.12,3335.60,0.00,2306.08,0.39,4736.01,0.00,3099.61,0.00,25789.81,-350.74,0.00,0.00,0.00,0.00,0.00,-350.74,-4978.28,0.00,-4978.28,0.00,0.00,0.00,,0.00,21161,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Easte",11054,I,2,2,2022,2
-4899.56,4950.68,0.00,0.00,,0.00,0.00,,152976.47,0.00,,0.00,0.00,0.00,8.81,152985.28,82987.55,15315.10,16840.67,14613.01,66.64,8908.82,0.00,9296.20,6.63,148034.61,0.00,-2976.82,0.00,0.00,0.00,608.65,-2368.17,2582.51,7482.08,-4899.56,0.00,0.00,0.00,,0.00,20377,X9,Omni Air International LLC,X9,Omni Air International LLC,16736,I,2,2,2022,4
-4874.45,-4876.15,100508.41,0.00,,0.00,31924.89,,0.00,0.00,,3750.08,43511.53,0.00,291.13,179986.03,102097.13,9717.41,8268.12,13594.01,6349.59,34359.32,0.00,10476.60,0.00,184862.18,0.00,-1621.58,-54.67,0.00,0.00,0.67,-1675.58,-6551.74,-1677.28,-4874.45,0.00,0.00,0.00,,0.00,20416,NK,Spirit Air Lines,NK,Spirit Air Lines,16831,L,3,3,2022,3
-4749.00,-6297.00,110177.00,0.00,,-79.00,4885.00,,393.00,14.00,,3765.00,0.00,0.00,0.00,119155.00,54805.00,9379.00,10942.00,20297.00,7881.00,16680.00,,5468.00,0.00,125453.00,-1321.00,389.00,0.00,0.00,-651.00,1745.00,161.00,-6137.00,-1388.00,-4749.00,0.00,0.00,0.00,,0.00,19930,AS,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,16031,L,3,3,2022,4
-4376.37,-2391.26,4650.63,0.00,,0.00,648.50,,437.34,0.00,,0.00,265.96,0.00,0.00,6002.42,3859.00,1198.17,0.00,0.00,0.00,0.00,3150.03,186.47,0.00,8393.68,0.00,-2009.90,0.00,0.00,0.00,24.78,-1985.11,-4376.37,0.00,-4376.37,0.00,0.00,0.00,,0.00,20401,3M,Silver Airways,3M,Silver Airways,11056,I,1,1,2022,3
-4364.00,-3702.37,59558.43,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,59558.43,15687.34,36418.62,2400.35,2603.74,39.88,5593.70,0.00,517.17,0.00,63260.80,0.00,-525.65,0.00,0.00,5.22,-6.98,-527.42,-4229.78,134.22,-4364.00,0.00,0.00,0.00,,0.00,20445,C5,CommuteAir LLC dba CommuteAir,C5,"Commutair Aka Champlain Enterprises, Inc.",06944,D,2,2,2022,2
-4273.34,-3716.91,0.00,0.00,,0.00,0.00,,24544.18,4896.25,,0.00,1511.65,0.00,0.00,30952.08,16625.53,5134.36,0.00,2464.84,0.00,5936.95,0.00,4507.31,0.00,34668.99,-710.67,0.00,0.00,154.25,0.00,0.00,-556.42,-4273.34,0.00,-4273.34,0.00,0.00,0.00,,0.00,21161,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Easte",11054,I,2,2,2022,3
