NET_INCOME,OP_PROFIT_LOSS,TRANS_REV_PAX,MAIL,TOTAL_PROPERTY,PROP_FREIGHT,PROP_BAG,TOTAL_CHARTER,CHARTER_PAX,CHARTER_PROP,TOTAL_MISC_REV,RES_CANCEL_FEES,MISC_OP_REV,PUB_SVC_REVENUE,TRANS_REVENUE,OP_REVENUES,FLYING_OPS,MAINTENANCE,PAX_SERVICE,AIRCFT_SERVICES,PROMOTION_SALES,GENERAL_ADMIN,GENERAL_SERVICES,DEPREC_AMORT,TRANS_EXPENSES,OP_EXPENSES,INTEREST_LONG_DEBT,INTEREST_EXP_OTH,FOREIGN_EX_GAINS,CAP_GAINS_PROP,CAP_GAINS_OTHER,OTHER_INCOME_NET,NON_OP_INCOME,INCOME_PRE_TAX,INCOME_TAX,INCOME_BEFORE_OTH,DISCONT_OPS,EXTRA_ITEMS,INCOME_TAX_EXTRA,INCOME_TAX_CREDITS,ACCTG_CHANGES,AIRLINE_ID,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER,CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER_GROUP_NEW,CARRIER_GROUP,YEAR,QUARTER
3317.07,3317.07,0.00,0.00,,0.00,0.00,,106.57,0.00,,0.00,0.00,0.00,11960.22,12066.79,0.00,0.00,0.00,0.00,0.00,0.00,87.79,0.00,8661.93,8749.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3317.07,0.00,3317.07,0.00,0.00,0.00,,0.00,21652,27Q,"Jet Aviation Flight Services, Inc.",27Q,"Jet Aviation Flight Services, Inc.",01194,D,1,1,2020,3
3564.15,5500.22,0.00,0.00,16262.23,16262.23,0.00,4182.94,0.00,4182.94,349.80,0.00,349.80,0.00,0.00,20794.98,12539.32,257.15,0.00,701.82,1350.00,293.87,,152.60,0.00,15294.76,1.83,0.00,-19.43,0.00,0.00,0.00,-17.60,5482.62,1918.46,3564.15,0.00,0.00,0.00,3564.15,0.00,20190,9S,Southern Air Inc.,9S,Southern Air Inc.,06841,D,2,2,2020,3
3625.13,4172.74,0.00,0.00,,0.00,0.00,,0.00,7746.98,,0.00,663.99,0.00,0.00,8410.97,2094.58,1140.86,0.00,887.18,15.63,99.98,0.00,0.00,0.00,4238.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4172.74,547.61,3625.13,0.00,0.00,0.00,,0.00,20169,L2,Lynden Air Cargo Airlines,L2,Lynden Air Cargo Airlines,11040,I,2,2,2020,1
3703.35,-3998.71,0.00,7294.17,,7241.30,0.00,,0.00,1323.80,,0.00,376.39,0.00,5454.97,21690.62,2251.76,3575.30,0.00,1848.61,104.07,6129.00,,1491.97,10288.61,25689.33,0.00,0.00,0.00,0.00,0.00,7702.05,7702.05,3703.35,0.00,3703.35,0.00,0.00,0.00,3703.35,0.00,21634,KH,Aloha Air Cargo,KH,Aloha Air Cargo,01146,D,2,2,2020,2
3751.75,3191.56,0.00,,,25185.83,0.00,,0.00,24861.73,,0.00,1292.73,0.00,0.00,51340.29,16656.77,24481.86,0.00,421.05,20.89,2324.34,,3237.29,1006.52,48148.73,0.00,624.15,0.00,0.00,0.00,0.00,624.15,3815.71,63.96,3751.75,0.00,0.00,0.00,,0.00,20453,ABX,ABX Air Inc,ABX,ABX Air Inc,80006,D,2,2,2020,2
3775.81,4193.65,0.00,0.00,,9738.48,0.00,,0.00,0.00,,0.00,0.00,0.00,375.00,10113.48,3434.10,2117.39,0.00,0.00,0.00,0.00,314.30,54.04,0.00,5919.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4193.65,417.84,3775.81,0.00,0.00,0.00,,0.00,21577,1TQ,Rhoades Aviation dba Transair,1TQ,Rhoades Aviation dba Transair,81001,D,1,1,2020,1
3822.65,1012.88,0.00,1900.63,,1442.68,0.00,,0.00,2452.71,,0.00,949.43,0.00,131.08,6876.52,1629.46,2005.43,,,,,1135.95,180.24,912.57,5863.64,0.00,0.00,0.00,0.00,0.00,2809.77,2809.77,3822.65,0.00,3822.65,0.00,0.00,0.00,3822.65,0.00,20108,NC,Northern Air Cargo Inc.,NC,Northern Air Cargo Inc.,11041,I,1,1,2020,2
3950.04,4104.18,0.00,0.00,,0.06,0.00,,0.00,5468.23,,0.00,878.01,0.00,0.00,6346.29,1115.88,564.39,0.00,477.26,7.68,76.91,0.00,0.00,0.00,2242.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4104.18,154.14,3950.04,0.00,0.00,0.00,,0.00,20169,L2,Lynden Air Cargo Airlines,L2,Lynden Air Cargo Airlines,11040,I,2,2,2020,2
4021.44,4023.36,0.00,0.00,,0.00,0.00,,0.00,4876.84,,0.00,748.92,0.00,0.00,5625.76,691.73,357.10,0.00,470.06,5.47,78.03,0.00,0.00,0.00,1602.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4023.36,1.92,4021.44,0.00,0.00,0.00,,0.00,20169,L2,Lynden Air Cargo Airlines,L2,Lynden Air Cargo Airlines,11040,I,2,2,2020,3
4407.02,-1549.90,0.00,5275.83,,2097.50,0.00,,0.00,9452.73,,0.00,81.78,0.00,1577.85,18485.70,6101.74,6605.31,0.00,2290.18,172.26,1631.95,0.00,3234.16,0.00,20035.59,0.00,0.00,0.00,0.00,0.00,5956.92,5956.92,4407.02,0.00,4407.02,0.00,0.00,0.00,,0.00,20169,L2,Lynden Air Cargo Airlines,L2,Lynden Air Cargo Airlines,06699,D,2,2,2020,4
4429.40,14184.29,163935.17,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,163935.17,46896.62,61418.77,7871.57,1217.86,0.00,13851.66,0.00,18494.41,0.00,149750.88,0.00,-10636.64,0.00,0.00,0.00,881.74,-9754.89,4429.40,0.00,4429.40,0.00,0.00,0.00,,0.00,20378,YV,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,06689,D,2,2,2020,1
4526.24,4019.48,134.53,9420.92,,4347.99,11.32,,309.63,7252.91,,,57.33,0.00,112.30,21646.92,6680.92,4951.43,,,,,5086.78,752.80,155.51,17627.44,120.58,0.00,,88.53,,297.66,506.77,4526.24,,4526.24,,,,,,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alask,06860,D,1,1,2020,4
4784.99,-1165.96,0.00,0.00,,0.00,0.00,,9723.32,9628.36,,0.00,0.00,0.00,0.00,19351.68,12869.62,5101.75,988.60,452.35,0.00,352.25,,753.07,0.00,20517.64,0.00,-46.65,0.00,0.00,0.00,5997.60,5950.95,4784.99,0.00,4784.99,0.00,0.00,0.00,,0.00,19874,8C,Air Transport International,8C,Air Transport International,16028,A,2,2,2020,3
4791.55,6204.63,0.00,0.00,18828.81,18828.81,0.00,0.00,0.00,0.00,375.09,0.00,375.09,0.00,0.00,19203.90,9872.10,386.67,0.00,366.89,1791.10,354.86,,227.65,0.00,12999.27,95.37,0.00,-9.96,0.00,0.00,0.00,85.41,6290.04,1498.49,4791.55,0.00,0.00,0.00,4791.55,0.00,20190,9S,Southern Air Inc.,9S,Southern Air Inc.,06841,D,2,2,2020,1
5019.03,-111005.70,179287.04,0.00,,0.00,0.00,,0.00,0.00,,0.00,73.89,,12.49,179373.42,110229.26,54380.42,12773.67,64557.46,8.14,43312.17,0.00,5107.98,10.02,290379.12,0.00,-0.06,3.92,0.00,0.00,116638.93,116642.79,5637.10,618.07,5019.03,0.00,0.00,0.00,,0.00,20398,MQ,Envoy Air,MQ,Envoy Air,06820,D,3,3,2020,3
5174.00,5174.00,0.00,0.00,,0.00,0.00,,190.76,0.00,,0.00,0.00,0.00,16920.79,17111.55,0.00,0.00,0.00,0.00,0.00,0.00,149.76,0.00,11787.79,11937.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5174.00,0.00,5174.00,0.00,0.00,0.00,,0.00,21652,27Q,"Jet Aviation Flight Services, Inc.",27Q,"Jet Aviation Flight Services, Inc.",01194,D,1,1,2020,1
5191.97,-7338.15,33172.55,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,79.66,33252.21,19675.91,13166.61,1632.12,2422.85,20.60,2552.12,0.00,1120.15,0.00,40590.36,-645.08,0.00,0.00,6.50,0.35,13168.35,12530.13,5191.97,0.00,5191.97,0.00,0.00,0.00,,0.00,20500,G7,GoJet Airlines LLC d/b/a United Express,G7,GoJet Airlines LLC d/b/a United Express,07041,D,2,2,2020,4
5270.25,6794.84,46523.59,0.00,,0.00,4152.11,,4315.96,0.00,,613.23,19.88,0.00,276.91,55901.67,24617.30,3797.75,2443.49,7792.25,2961.20,4594.18,0.00,2900.66,0.00,49106.83,-1533.48,-13.90,0.00,0.00,0.00,22.78,-1524.60,5270.25,0.00,5270.25,0.00,0.00,0.00,,0.00,20422,SY,Sun Country Airlines d/b/a MN Airlines,SY,Sun Country Airlines d/b/a MN Airlines,16795,L,2,2,2020,1
5425.73,595.06,0.00,3306.13,,2778.34,0.00,,0.00,5285.50,,0.00,1747.35,0.00,170.48,13287.80,4471.70,3731.54,,,,,2812.73,579.99,1096.77,12692.74,0.00,0.00,0.00,0.00,0.00,4830.67,4830.67,5425.73,0.00,5425.73,0.00,0.00,0.00,5425.73,0.00,20108,NC,Northern Air Cargo Inc.,NC,Northern Air Cargo Inc.,11041,I,1,1,2020,3
5712.71,7540.87,0.00,0.00,,0.00,0.00,,728.22,77210.31,,0.00,114.16,0.00,0.00,78052.69,27908.17,34583.64,68.75,2049.04,0.00,3388.11,,2514.11,0.00,70511.82,0.00,-509.69,0.00,0.00,0.00,0.00,-509.69,7031.18,1318.47,5712.71,0.00,0.00,0.00,,0.00,19874,8C,Air Transport International,8C,Air Transport International,06029,D,2,2,2020,4
5906.93,-1778.87,0.00,7046.47,,7923.41,0.00,,0.00,7704.22,,0.00,520.00,0.00,6442.16,29636.27,7519.04,9643.58,0.00,0.00,123.20,2059.91,,1060.34,11009.05,31415.13,0.00,0.00,0.00,0.00,12.40,7673.40,7685.80,5906.93,0.00,5906.93,0.00,0.00,0.00,5906.93,0.00,21634,KH,Aloha Air Cargo,KH,Aloha Air Cargo,01146,D,2,2,2020,3
5946.15,3919.22,0.00,,,23283.94,0.00,,0.00,25710.12,,0.00,857.95,0.00,0.00,49852.00,16691.55,22592.06,0.00,499.18,31.48,2344.70,,3130.46,643.37,45932.79,0.00,2064.95,0.00,0.00,0.00,0.00,2064.95,5984.17,38.02,5946.15,0.00,0.00,0.00,,0.00,20453,ABX,ABX Air Inc,ABX,ABX Air Inc,80006,D,2,2,2020,3
6111.42,-403.29,0.00,5914.57,,4630.42,0.00,,0.00,9738.39,,0.00,282.79,0.00,462.88,21029.05,6071.67,7670.09,0.00,2454.94,147.20,1454.98,0.00,3633.45,0.00,21432.33,0.00,0.00,0.00,0.00,0.00,6514.70,6514.70,6111.42,0.00,6111.42,0.00,0.00,0.00,,0.00,20169,L2,Lynden Air Cargo Airlines,L2,Lynden Air Cargo Airlines,06699,D,2,2,2020,3
6249.27,6852.11,0.00,0.00,,0.00,0.00,,424.34,65575.43,,0.00,3.72,0.00,0.00,66003.49,25652.05,26411.78,44.18,1826.56,0.00,2918.55,,2298.26,0.00,59151.38,0.00,-602.84,0.00,0.00,0.00,0.00,-602.84,6249.27,0.00,6249.27,0.00,0.00,0.00,,0.00,19874,8C,Air Transport International,8C,Air Transport International,06029,D,2,2,2020,1
6374.81,7060.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12234.51,0.00,0.00,13.52,,132233.97,144482.00,5103.43,1328.13,0.00,635.63,0.23,184.08,,2268.73,127901.23,137421.45,-684.69,0.00,0.00,-2.04,,0.99,-685.74,6374.81,0.00,6374.81,,,0.00,6374.81,,20447,U7,USA Jet Airlines Inc.,U7,USA Jet Airlines Inc.,06912,D,2,2,2020,3
6390.96,4611.38,0.00,452.42,,35509.67,0.00,,0.00,15104.62,,0.00,1099.01,0.00,0.00,52165.72,16948.57,9011.65,,1424.45,73.17,14785.78,,2312.95,2997.77,47554.34,-450.12,-53.17,0.00,0.00,0.00,4261.40,3758.11,8369.49,1978.54,6390.96,0.00,0.00,0.00,,0.00,20151,M6,Amerijet International,M6,Amerijet International,16052,L,2,2,2020,2
6445.20,706.87,0.00,3927.33,,3300.38,0.00,,0.00,6278.62,,0.00,2075.68,0.00,202.51,15784.52,5311.92,4432.68,,,,,3341.23,688.97,1302.85,15077.65,0.00,0.00,0.00,0.00,0.00,5738.33,5738.33,6445.20,0.00,6445.20,0.00,0.00,0.00,6445.20,0.00,20108,NC,Northern Air Cargo Inc.,NC,Northern Air Cargo Inc.,06721,D,1,1,2020,3
6542.00,22237.00,637215.00,0.00,,9743.00,26125.00,,3724.00,0.00,,11867.00,91625.00,0.00,18778.00,799077.00,267882.00,92999.00,86303.00,158498.00,61945.00,18359.00,,72365.00,18489.00,776840.00,-9545.00,1799.00,0.00,447.00,0.00,-15436.00,-22735.00,-498.00,-7040.00,6542.00,0.00,0.00,0.00,,0.00,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10260,L,3,3,2020,1
6769.40,10345.46,0.00,0.00,21644.74,21644.74,0.00,7581.40,0.00,7581.40,546.46,0.00,546.46,0.00,0.00,29772.60,15570.47,346.66,0.00,1160.00,1739.85,404.44,,205.72,0.00,19427.14,52.06,0.00,-37.33,0.00,0.00,0.00,14.73,10360.19,3590.79,6769.40,0.00,0.00,0.00,6769.40,0.00,20190,9S,Southern Air Inc.,9S,Southern Air Inc.,06841,D,2,2,2020,4
6934.19,6632.80,139.55,11190.13,,7644.21,13.45,,417.41,3097.87,,,16.62,0.00,286.68,22805.90,6350.74,4320.46,,,,,4593.52,752.80,155.59,16173.10,115.38,0.00,,186.01,,0.00,301.39,6934.19,,6934.19,,,,,,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alask,06860,D,1,1,2020,3
7250.57,6983.34,14846.59,0.00,,114.11,130.16,,5157.86,0.00,,628.38,5.30,0.00,156.49,21038.90,2922.83,1470.24,416.42,714.75,463.76,3214.25,636.54,1620.31,2596.44,14055.56,267.23,0.00,0.00,0.00,0.00,0.00,267.23,7250.57,0.00,7250.57,0.00,0.00,0.00,,0.00,21492,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",11019,I,1,1,2020,2
7542.88,10203.21,0.00,0.00,21295.24,21295.24,0.00,4383.79,0.00,4383.79,359.15,0.00,359.15,0.00,0.00,26038.18,12561.26,339.29,0.00,596.06,1785.55,345.31,,207.50,0.00,15834.97,52.51,0.00,-3.31,0.00,0.00,0.00,49.20,10252.41,2709.53,7542.88,0.00,0.00,0.00,7542.88,0.00,20190,9S,Southern Air Inc.,9S,Southern Air Inc.,06841,D,2,2,2020,2
7602.43,6359.64,0.00,0.00,,30000.64,0.00,,0.00,22026.23,,0.00,576.30,0.00,0.00,52603.17,24418.14,6000.13,,2518.03,102.82,9509.76,,1537.36,2157.29,46243.53,-106.61,-36.22,0.00,0.00,0.00,4544.73,4401.90,10761.54,3159.11,7602.43,0.00,0.00,0.00,,0.00,20151,M6,Amerijet International,M6,Amerijet International,06052,D,2,2,2020,4
7607.38,5649.74,0.00,0.00,,28885.85,0.00,,0.00,8641.10,,0.00,456.68,0.00,0.00,37983.62,14202.70,5192.44,,1856.44,72.94,7781.54,,1357.05,1870.78,32333.88,-207.35,-31.98,0.00,0.00,0.00,4586.37,4347.04,9996.78,2389.40,7607.38,0.00,0.00,0.00,,0.00,20151,M6,Amerijet International,M6,Amerijet International,06052,D,2,2,2020,3
7682.84,1207.10,0.00,0.00,,0.00,0.00,,12921.13,0.00,,0.00,-706.43,0.00,0.00,12214.70,7702.70,1131.05,791.16,680.18,0.80,863.11,,-161.40,0.00,11007.61,-68.55,0.00,-16.17,0.00,0.00,6560.46,6475.74,7682.84,0.00,7682.84,0.00,0.00,0.00,,0.00,20405,N8,National Air Cargo Group Inc d/ba National Airlines,N8,National Air Cargo Group Inc d/ba National Airline,07029,D,2,2,2020,4
7909.72,8004.23,0.00,0.00,,0.00,0.00,,0.00,9147.30,,0.00,1598.79,0.00,0.00,10746.09,1544.38,497.93,0.00,652.12,7.21,40.21,0.00,0.00,0.00,2741.86,0.00,0.00,0.00,0.00,0.00,-9.59,-9.59,7994.64,84.92,7909.72,0.00,0.00,0.00,,0.00,20169,L2,Lynden Air Cargo Airlines,L2,Lynden Air Cargo Airlines,11040,I,2,2,2020,4
7935.85,4810.66,0.00,0.00,,0.00,0.00,,0.00,22161.96,,0.00,5108.96,0.00,0.00,27270.92,15400.03,3361.71,0.00,1192.39,0.00,1435.28,,1070.85,0.00,22460.26,-28.36,0.00,-14.72,0.00,0.00,3168.28,3125.20,7935.85,0.00,7935.85,0.00,0.00,0.00,,0.00,20405,N8,National Air Cargo Group Inc d/ba National Airlines,N8,National Air Cargo Group Inc d/ba National Airline,11049,I,2,2,2020,3
8292.82,-9870.05,27298.12,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,20.51,27318.62,13919.02,9145.24,1947.82,807.16,0.00,5903.77,0.00,5443.69,21.98,37188.67,-635.33,0.00,0.00,-79.65,0.00,18864.72,18149.75,8279.69,-13.12,8292.82,0.00,0.00,0.00,,0.00,20046,ZW,Air Wisconsin Airlines Corp,ZW,Air Wisconsin Airlines Corp,06024,D,2,2,2020,3
8582.35,2236.21,0.00,0.00,0.00,16354.36,0.00,0.00,0.00,2041.00,0.00,0.00,140.96,0.00,0.00,18536.32,9628.07,2528.70,0.00,348.56,0.00,3465.33,0.00,329.46,0.00,16300.11,0.00,-3.98,177.27,,,6172.85,6346.14,8582.35,0.00,8582.35,,,,,,20195,WI,Sky Lease Cargo,WI,Sky Lease Cargo,16884,I,2,2,2020,3
8679.19,12808.65,675977.57,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,31342.80,9865.47,717185.84,333114.03,194575.91,48640.26,44455.80,590.13,31495.30,0.00,51505.78,0.00,704377.19,-2501.57,0.00,0.00,0.00,0.00,540.67,-1960.89,10847.75,2168.56,8679.19,0.00,0.00,0.00,,0.00,20304,OO,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,06700,D,3,3,2020,1
8819.66,8515.33,0.00,0.00,0.00,24498.20,0.00,0.00,0.00,400.00,0.00,0.00,1802.24,0.00,0.00,26700.44,10867.59,3917.88,0.00,51.65,0.00,3260.78,0.00,87.20,0.00,18185.10,0.00,-9.59,-529.34,,,843.25,304.33,8819.66,0.00,8819.66,,,,,,20195,WI,Sky Lease Cargo,WI,Sky Lease Cargo,16884,I,2,2,2020,4
9127.98,14530.18,30357.19,0.00,,0.00,4681.78,,0.00,0.00,,1808.89,507.93,0.00,6583.71,43939.50,18864.71,1566.04,1561.02,5378.55,1278.13,644.77,0.00,116.09,0.00,29409.32,-113.49,242.35,0.00,0.00,0.00,0.00,128.86,14659.04,5531.06,9127.98,0.00,0.00,0.00,,0.00,20436,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,16461,L,3,3,2020,1
9718.97,16360.86,300974.22,0.00,,0.00,0.00,,0.00,0.00,,0.00,36.31,,21.76,301032.29,111217.63,50861.05,13421.16,63011.45,19.90,41519.15,0.00,4621.05,0.04,284671.43,0.00,-0.23,4.26,0.00,0.00,-343.53,-339.50,16021.36,6302.39,9718.97,0.00,0.00,0.00,,0.00,20398,MQ,Envoy Air,MQ,Envoy Air,06820,D,3,3,2020,4
9935.65,-26269.57,70297.85,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,70297.85,35037.70,27832.89,5305.98,516.18,0.00,8226.48,0.00,19648.17,0.00,96567.41,0.00,-9949.16,0.00,0.00,0.00,46154.37,36205.22,9935.65,0.00,9935.65,0.00,0.00,0.00,,0.00,20378,YV,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,06689,D,2,2,2020,2
10102.62,12647.54,0.00,0.00,33910.11,33910.11,0.00,0.00,0.00,0.00,675.53,0.00,675.53,0.00,0.00,34585.64,16308.07,695.18,0.00,660.76,3225.71,639.10,,409.28,0.00,21938.10,171.77,0.00,-17.94,0.00,0.00,0.00,153.82,12801.36,2698.74,10102.62,0.00,0.00,0.00,10102.62,0.00,20190,9S,Southern Air Inc.,9S,Southern Air Inc.,16841,I,2,2,2020,1
10361.74,8827.47,0.00,585.78,,37036.90,0.00,,0.00,27192.20,,0.00,1101.94,0.00,0.00,65916.82,30145.09,7407.39,,3108.60,126.94,11740.15,,1897.93,2663.25,57089.35,-131.61,-44.71,0.00,0.00,0.00,5610.63,5434.31,14261.78,3900.04,10361.74,0.00,0.00,0.00,,0.00,20151,M6,Amerijet International,M6,Amerijet International,16052,L,2,2,2020,4
10556.33,2797.10,0.00,5248.62,,3984.00,0.00,,0.00,6773.20,,0.00,2621.86,0.00,361.99,18989.66,4499.78,5538.03,,,,,3136.96,497.73,2520.07,16192.56,0.00,0.00,0.00,0.00,0.00,7759.23,7759.23,10556.33,0.00,10556.33,0.00,0.00,0.00,10556.33,0.00,20108,NC,Northern Air Cargo Inc.,NC,Northern Air Cargo Inc.,06721,D,1,1,2020,2
11141.00,30232.00,744195.00,5898.00,,58152.00,16292.00,,8705.00,0.00,,18340.00,111126.00,0.00,4508.00,967216.00,376714.00,91013.00,104976.00,192789.00,75348.00,22331.00,,69375.00,4438.00,936984.00,-11610.00,2188.00,0.00,544.00,0.00,-18776.00,-27654.00,2578.00,-8563.00,11141.00,0.00,0.00,0.00,,0.00,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10261,A,3,3,2020,1
12187.00,19796.00,104927.00,0.00,,0.00,0.00,,0.00,0.00,,0.00,91.00,0.00,0.00,105018.00,18322.00,22394.00,7329.00,2892.00,0.00,17436.00,0.00,16851.00,0.00,85222.00,-4990.00,-818.00,0.00,15.00,0.00,1325.00,-4468.00,15328.00,3141.00,12187.00,0.00,0.00,0.00,,0.00,19687,QX,Horizon Air,QX,Horizon Air,06580,D,2,2,2020,4
12603.48,15252.08,0.00,,,23468.65,0.00,,0.00,29534.43,,0.00,1307.48,0.00,0.00,54310.56,15371.08,19243.68,0.00,545.13,46.89,2398.97,,3229.77,-1777.04,39058.48,0.00,1938.86,0.00,0.00,0.00,0.00,1938.86,17190.93,4587.45,12603.48,0.00,0.00,0.00,,0.00,20453,ABX,ABX Air Inc,ABX,ABX Air Inc,80006,D,2,2,2020,4
12702.30,9706.37,0.00,669.68,,44206.19,0.00,,0.00,13224.12,,0.00,1089.36,0.00,0.00,59189.35,21735.45,7946.38,,2841.05,111.63,11908.67,,2076.79,2863.00,49482.98,-317.32,-48.95,0.00,0.00,0.00,7018.87,6652.60,16358.98,3656.67,12702.30,0.00,0.00,0.00,,0.00,20151,M6,Amerijet International,M6,Amerijet International,16052,L,2,2,2020,3
13094.69,15772.46,0.00,0.00,,0.00,0.00,,133551.98,0.00,,0.00,0.00,0.00,17.20,133569.18,64321.08,11114.48,11563.59,11421.62,17.65,6271.73,0.00,13074.69,11.89,117796.72,0.00,-4099.58,0.00,0.00,0.00,1421.81,-2677.76,13094.69,0.00,13094.69,0.00,0.00,0.00,,0.00,20377,X9,Omni Air International LLC,X9,Omni Air International LLC,16736,I,2,2,2020,1
14310.21,18605.27,0.00,0.00,,208047.90,0.00,,0.00,0.00,,0.00,881.37,0.00,0.00,208929.27,107982.67,41310.18,0.00,21306.52,319.94,7752.37,0.00,11652.32,0.00,190324.00,0.00,1008.13,490.93,-354.58,0.00,-945.26,199.22,18804.49,4494.27,14310.21,0.00,0.00,0.00,,0.00,19917,5X,United Parcel Service,5X,United Parcel Service,16911,A,3,3,2020,1
16821.99,24184.22,0.00,0.00,131713.97,131713.97,0.00,313804.31,34561.15,279243.17,11896.99,0.00,11896.99,0.00,0.00,457415.27,164143.99,127764.22,6541.18,50215.15,6778.60,44854.13,,32665.08,268.70,433231.05,-9427.42,0.00,-24.65,-1.26,0.00,19688.45,10235.11,34419.33,17597.34,16821.99,0.00,0.00,0.00,16821.99,0.00,20007,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,16087,I,3,3,2020,2
16901.65,16955.61,0.00,0.00,,0.00,0.00,,0.00,39048.61,,0.00,0.00,0.00,0.00,39048.61,14947.50,3612.47,0.00,1252.19,0.14,1060.00,,1220.72,0.00,22093.01,-34.62,0.00,-18.21,0.00,0.00,-1.12,-53.96,16901.65,0.00,16901.65,0.00,0.00,0.00,,0.00,20405,N8,National Air Cargo Group Inc d/ba National Airlines,N8,National Air Cargo Group Inc d/ba National Airline,11049,I,2,2,2020,2
16989.78,21817.61,0.00,0.00,38645.49,38645.49,0.00,7955.47,0.00,7955.47,651.77,0.00,651.77,0.00,0.00,47252.73,19494.26,615.66,0.00,1081.71,3240.32,626.64,,376.53,0.00,25435.12,95.29,0.00,-6.01,0.00,0.00,0.00,89.28,21906.89,4917.11,16989.78,0.00,0.00,0.00,16989.78,0.00,20190,9S,Southern Air Inc.,9S,Southern Air Inc.,16841,I,2,2,2020,2
17083.59,35104.34,340488.45,0.00,,0.00,0.00,,0.00,0.00,,0.00,4919.31,0.00,0.00,345407.76,94945.16,106501.41,28870.03,4418.51,0.00,22791.52,0.00,52776.79,0.00,310303.42,-13042.76,-402.22,0.00,0.00,0.00,1304.08,-12140.90,22963.44,5879.85,17083.59,0.00,0.00,0.00,,0.00,20452,YX,Republic Airline,YX,Republic Airline,06003,D,3,3,2020,1
17296.17,-80572.10,130274.24,0.00,,0.00,17308.07,,0.00,0.00,,12941.01,830.23,0.00,32867.57,194221.11,149239.40,23086.22,24454.62,26507.10,15724.48,29244.13,0.00,6537.27,0.00,274793.21,-2132.50,1872.13,0.00,0.00,0.00,86302.29,86041.92,5469.82,-11826.35,17296.17,0.00,0.00,0.00,,0.00,20436,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,06460,D,3,3,2020,2
18934.99,26473.90,0.00,0.00,,174884.95,0.00,,0.00,0.00,,0.00,878.05,0.00,0.00,175763.00,76948.08,34551.09,0.00,20110.20,389.85,6633.32,0.00,10656.56,0.00,149289.09,0.00,733.94,-193.32,-347.94,0.00,-2139.40,-1946.71,24527.19,5592.20,18934.99,0.00,0.00,0.00,,0.00,19917,5X,United Parcel Service,5X,United Parcel Service,16911,A,3,3,2020,2
19166.78,25910.97,0.00,0.00,40820.40,40820.40,0.00,14297.96,0.00,14297.96,1030.59,0.00,1030.59,0.00,0.00,56148.95,22964.56,653.79,0.00,2187.67,3281.23,762.75,,387.98,0.00,30237.98,98.19,0.00,-70.41,0.00,0.00,0.00,27.78,25938.75,6771.97,19166.78,0.00,0.00,0.00,19166.78,0.00,20190,9S,Southern Air Inc.,9S,Southern Air Inc.,16841,I,2,2,2020,4
19593.39,24858.17,0.00,0.00,44222.23,44222.23,0.00,11374.76,0.00,11374.76,951.22,0.00,951.22,0.00,0.00,56548.20,24197.04,699.31,0.00,1908.47,3671.08,799.13,,415.00,0.00,31690.03,4.97,0.00,-52.83,0.00,0.00,0.00,-47.86,24810.31,5216.92,19593.39,0.00,0.00,0.00,19593.39,0.00,20190,9S,Southern Air Inc.,9S,Southern Air Inc.,16841,I,2,2,2020,3
19799.29,26445.10,0.00,0.00,,82052.27,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,82052.27,25077.83,16589.50,0.00,8247.27,159.88,2720.35,0.00,2812.34,0.00,55607.17,0.00,300.99,-79.28,-142.69,0.00,-877.37,-798.35,25646.74,5847.46,19799.29,0.00,0.00,0.00,,0.00,19917,5X,United Parcel Service,5X,United Parcel Service,16912,L,3,3,2020,2
