NET_INCOME,OP_PROFIT_LOSS,TRANS_REV_PAX,MAIL,TOTAL_PROPERTY,PROP_FREIGHT,PROP_BAG,TOTAL_CHARTER,CHARTER_PAX,CHARTER_PROP,TOTAL_MISC_REV,RES_CANCEL_FEES,MISC_OP_REV,PUB_SVC_REVENUE,TRANS_REVENUE,OP_REVENUES,FLYING_OPS,MAINTENANCE,PAX_SERVICE,AIRCFT_SERVICES,PROMOTION_SALES,GENERAL_ADMIN,GENERAL_SERVICES,DEPREC_AMORT,TRANS_EXPENSES,OP_EXPENSES,INTEREST_LONG_DEBT,INTEREST_EXP_OTH,FOREIGN_EX_GAINS,CAP_GAINS_PROP,CAP_GAINS_OTHER,OTHER_INCOME_NET,NON_OP_INCOME,INCOME_PRE_TAX,INCOME_TAX,INCOME_BEFORE_OTH,DISCONT_OPS,EXTRA_ITEMS,INCOME_TAX_EXTRA,INCOME_TAX_CREDITS,ACCTG_CHANGES,AIRLINE_ID,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER,CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER_GROUP_NEW,CARRIER_GROUP,YEAR,QUARTER
1399.32,517.17,430699.60,0.00,,0.00,0.00,,0.00,0.00,,0.00,81.53,,35.62,430816.76,160696.83,76005.51,18380.40,105945.20,404.92,64631.34,0.00,4231.59,3.81,430299.59,0.00,0.00,3.39,0.00,0.00,1322.66,1326.05,1843.22,443.90,1399.32,0.00,0.00,0.00,,0.00,20398,MQ,Envoy Air,MQ,Envoy Air,06820,D,3,3,2023,1
1449.88,2016.52,0.00,0.00,,0.00,0.00,,0.00,10715.58,,0.00,301.70,0.00,0.00,11017.28,6402.86,797.49,0.00,0.00,0.00,0.00,1600.99,199.43,0.00,9000.76,0.00,-64.20,0.00,0.00,0.00,91.06,26.87,2043.39,593.51,1449.88,0.00,0.00,0.00,,0.00,20166,GFQ,Gulf And Caribbean Cargo,GFQ,Gulf And Caribbean Cargo,06565,D,1,1,2023,1
1454.72,1749.67,-428.34,0.00,,-224.78,0.63,,15452.93,0.00,,1951.80,21.00,0.00,40.17,16813.41,1707.96,2204.07,537.21,5471.33,446.98,670.28,483.37,2020.08,1522.47,15063.74,-355.27,0.00,0.00,0.00,0.00,0.00,-355.27,1394.40,-60.32,1454.72,0.00,0.00,0.00,,0.00,21492,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",11019,I,1,1,2023,2
1499.03,2552.41,0.00,,,32433.49,0.00,,0.00,27476.23,,0.00,1234.25,0.00,0.00,61143.97,25381.12,23984.06,0.00,528.03,32.55,4137.02,,3139.73,1389.06,58591.57,0.00,-1053.38,0.00,0.00,0.00,0.00,-1053.38,1499.03,0.00,1499.03,0.00,0.00,0.00,,0.00,20453,ABX,ABX Air Inc,ABX,ABX Air Inc,80006,D,2,2,2023,1
1685.24,1863.32,55216.92,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,1860.03,57076.95,33260.33,12849.96,2413.99,3063.29,0.00,3461.79,0.00,164.27,0.00,55213.63,-389.01,0.00,0.00,0.00,0.00,210.93,-178.08,1685.24,0.00,1685.24,0.00,0.00,0.00,,0.00,20500,G7,GoJet Airlines LLC d/b/a United Express,G7,GoJet Airlines LLC d/b/a United Express,07041,D,2,2,2023,1
1697.86,1726.36,0.00,0.00,0.00,14005.68,0.00,0.00,0.00,5943.58,0.00,0.00,790.47,0.00,0.00,20739.72,12633.15,1625.07,0.00,394.45,0.00,4223.30,0.00,137.40,0.00,19013.37,0.00,-3.38,-27.09,,,1.98,-28.49,1697.86,0.00,1697.86,,,,,,20195,WI,Sky Lease Cargo,WI,Sky Lease Cargo,16884,I,2,2,2023,1
1702.60,1763.32,0.00,0.00,,0.00,0.00,,4628.22,0.00,,0.00,262.56,0.00,154.95,5045.73,1760.96,423.65,100.80,571.78,1.45,339.04,0.00,84.71,0.00,3282.40,0.00,0.00,0.00,0.00,0.00,-60.72,-60.72,1702.60,0.00,1702.60,0.00,0.00,0.00,,0.00,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic ",16076,I,1,1,2023,1
1744.40,1716.85,63548.30,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,63548.30,20086.32,29162.33,2350.24,2709.81,30.94,6861.60,0.00,630.21,0.00,61831.45,0.00,-605.98,0.00,0.00,-8.70,870.26,255.57,1972.42,228.02,1744.40,0.00,0.00,0.00,,0.00,20445,C5,CommuteAir LLC dba CommuteAir,C5,CommuteAir LLC dba CommuteAir,06944,D,2,2,2023,2
1853.23,1761.09,0.00,0.00,,0.00,0.00,,0.00,7348.93,,0.00,0.00,0.00,0.00,7348.93,3797.34,554.15,0.00,0.00,0.00,0.00,1048.00,188.35,0.00,5587.84,0.00,-60.59,0.00,0.00,0.00,114.02,53.43,1814.52,-38.71,1853.23,0.00,0.00,0.00,,0.00,20166,GFQ,Gulf And Caribbean Cargo,GFQ,Gulf And Caribbean Cargo,16565,I,1,1,2023,2
1864.24,2005.23,0.00,0.00,,0.00,0.00,,0.00,134286.32,,0.00,385.44,0.00,0.00,134671.76,107001.76,10137.76,0.00,7631.92,0.02,6796.01,,1099.06,0.00,132666.53,-2.62,0.00,-52.91,0.00,0.00,-85.46,-140.99,1864.24,0.00,1864.24,0.00,0.00,0.00,,0.00,20405,N8,National Air Cargo Group Inc d/ba National Airlines,N8,National Air Cargo Group Inc d/ba National Airline,11049,I,2,2,2023,2
2055.40,1966.87,0.00,0.00,,0.00,0.00,,0.00,7060.74,,0.00,274.84,0.00,0.00,7335.58,3648.43,532.42,0.00,0.00,0.00,0.00,1006.90,180.96,0.00,5368.71,0.00,-58.21,0.00,0.00,0.00,109.55,51.34,2018.20,-37.19,2055.40,0.00,0.00,0.00,,0.00,20166,GFQ,Gulf And Caribbean Cargo,GFQ,Gulf And Caribbean Cargo,06565,D,1,1,2023,2
2169.58,2238.56,0.00,0.00,,0.00,0.00,,26473.47,6282.93,,0.00,10.39,0.00,0.00,32766.79,18572.72,7752.95,2427.25,641.31,0.00,386.88,,747.13,0.00,30528.23,0.00,-68.98,0.00,0.00,0.00,0.00,-68.98,2169.58,0.00,2169.58,0.00,0.00,0.00,,0.00,19874,8C,Air Transport International,8C,Air Transport International,16028,A,2,2,2023,2
2239.63,2307.13,0.00,0.00,,0.00,0.00,,13372.47,0.00,,0.00,3617.09,0.00,5399.71,22389.28,9183.71,3149.88,607.07,3737.49,7.04,2121.75,0.00,1275.21,0.00,20082.15,0.00,0.00,0.00,0.00,0.00,-67.50,-67.50,2239.63,0.00,2239.63,0.00,0.00,0.00,,0.00,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic ",06076,D,1,1,2023,2
2328.45,2716.24,107197.52,0.00,,0.00,0.00,,0.00,0.00,,0.00,79416.12,0.00,0.00,186613.64,49196.21,25160.56,4351.41,70640.96,0.00,30592.91,0.00,3955.36,0.00,183897.40,0.00,0.00,0.00,-41.57,42.90,378.98,380.31,3096.55,768.10,2328.45,0.00,0.00,0.00,,0.00,20427,PT,Piedmont Airlines,PT,Piedmont Airlines,06918,D,2,2,2023,2
2371.35,2739.93,-26.28,0.00,,-113.91,0.75,,7956.20,0.00,,852.93,0.00,0.00,-27.69,8641.99,1188.69,1378.59,240.31,3179.43,135.64,-3124.20,156.12,1850.92,896.55,5902.06,-368.59,0.00,0.00,0.00,0.00,0.00,-368.59,2371.35,0.00,2371.35,0.00,0.00,0.00,,0.00,21492,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",11019,I,1,1,2023,1
2595.57,1085.87,0.00,,,32852.95,0.00,,0.00,22469.82,,0.00,1205.02,0.00,0.00,56527.79,24987.52,21083.46,0.00,480.15,40.14,4449.69,,3019.48,1381.48,55441.91,0.00,1509.70,0.00,0.00,0.00,0.00,1509.70,2595.57,0.00,2595.57,0.00,0.00,0.00,,0.00,20453,ABX,ABX Air Inc,ABX,ABX Air Inc,80006,D,2,2,2023,2
2647.94,4618.03,421683.26,0.00,,0.00,0.00,,0.00,0.00,,0.00,83.75,,22.45,421789.46,144466.30,79232.67,18455.36,106658.13,839.31,63464.80,0.00,4037.25,17.61,417171.43,0.00,0.00,0.39,0.00,0.00,-1134.48,-1134.10,3483.94,835.99,2647.94,0.00,0.00,0.00,,0.00,20398,MQ,Envoy Air,MQ,Envoy Air,06820,D,3,3,2023,2
2749.81,2767.28,56329.24,0.00,,0.00,20815.20,,0.00,0.00,,6803.85,2790.96,0.00,2906.54,89645.79,51040.03,5863.26,4859.72,15479.94,4420.85,4693.54,0.00,521.17,0.00,86878.51,-496.26,1119.19,0.00,0.00,0.00,0.00,622.94,3390.22,640.41,2749.81,0.00,0.00,0.00,,0.00,20436,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,16461,L,3,3,2023,2
2845.55,2922.60,,14759.88,,6187.30,,,,125.00,,,,,7674.19,28746.36,10023.19,6377.92,,1753.69,552.82,404.27,,5666.49,1045.39,25823.76,-264.83,223.58,,-32.79,,-3.01,-77.05,2845.55,0.00,,,,,,,20370,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,06683,D,3,3,2023,2
3189.01,3733.68,105190.55,0.00,,0.00,0.00,,0.00,0.00,,0.00,81477.93,0.00,0.00,186668.48,50517.38,21230.93,5386.91,73368.01,0.00,28538.54,0.00,3893.04,0.00,182934.80,0.00,0.00,0.00,-60.60,96.42,430.21,466.03,4199.71,1010.70,3189.01,0.00,0.00,0.00,,0.00,20427,PT,Piedmont Airlines,PT,Piedmont Airlines,06918,D,2,2,2023,1
3276.22,2817.29,882.90,7035.88,,4731.40,51.80,,268.66,6980.70,,,26.27,,1236.03,21213.74,7503.29,4993.38,,,,,4719.20,1052.48,128.11,18396.45,78.52,,,0.18,,380.23,458.93,3276.22,,3276.22,,,,,,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alask,06860,D,1,1,2023,2
4002.46,20339.77,109831.38,23.11,,23393.59,21015.84,,37413.68,850.66,,3649.41,1153.98,0.00,16201.94,213533.58,95043.38,17827.40,8403.46,21217.17,9587.59,24056.10,0.00,16951.22,107.49,193193.81,-7485.83,-43.41,0.00,0.00,339.63,2206.27,-4983.33,15356.44,11353.99,4002.46,0.00,0.00,0.00,,0.00,20422,SY,Sun Country Airlines d/b/a MN Airlines,SY,Sun Country Airlines d/b/a MN Airlines,06795,D,2,2,2023,1
4397.51,4586.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4915.37,0.00,0.00,52.64,,45681.44,50649.44,1766.81,488.13,0.00,173.79,1.57,2406.67,,379.52,40846.61,46063.10,-193.47,0.00,0.00,10.61,,0.00,-182.86,4403.49,5.97,4397.51,,,0.00,4397.51,,20447,U7,USA Jet Airlines Inc.,U7,USA Jet Airlines Inc.,16917,I,3,3,2023,1
4448.55,5409.64,0.00,0.00,,0.00,0.00,,0.00,99454.61,,0.00,156.73,0.00,0.00,99611.34,34407.44,46909.36,0.00,2666.28,0.00,5443.96,,4774.66,0.00,94201.70,0.00,-961.09,0.00,0.00,0.00,0.00,-961.09,4448.55,0.00,4448.55,0.00,0.00,0.00,,0.00,19874,8C,Air Transport International,8C,Air Transport International,06029,D,2,2,2023,2
4562.00,7443.00,131503.00,0.00,,-97.00,6154.00,,521.00,23.00,,3061.00,0.00,0.00,0.00,141165.00,50095.00,11596.00,11701.00,21913.00,8046.00,23967.00,,6403.00,0.00,133722.00,-1534.00,429.00,0.00,0.00,-989.00,787.00,-1306.00,6137.00,1575.00,4562.00,0.00,0.00,0.00,,0.00,19930,AS,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,16031,L,3,3,2023,2
4775.25,517.67,0.00,0.00,,0.00,0.00,,19502.09,0.00,,0.00,26.50,0.00,0.00,19528.59,2155.50,2781.61,677.98,6904.99,564.10,845.91,610.03,2549.40,1921.41,19010.92,-448.36,0.00,0.00,0.00,0.00,4629.82,4181.46,4699.13,-76.12,4775.25,0.00,0.00,0.00,,0.00,21492,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",01159,D,1,1,2023,2
4845.87,5018.69,0.00,0.00,,0.00,0.00,,13172.61,0.00,,0.00,747.29,0.00,441.00,14360.91,5011.97,1205.79,286.89,1627.39,4.13,964.96,0.00,241.09,0.00,9342.22,0.00,0.00,0.00,0.00,0.00,-172.82,-172.82,4845.87,0.00,4845.87,0.00,0.00,0.00,,0.00,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic ",06076,D,1,1,2023,1
5349.56,5638.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6396.11,0.00,0.00,144.42,,65419.71,71960.24,2381.81,704.11,0.00,283.45,4.61,3531.71,,524.12,58892.05,66321.86,-270.82,0.00,0.00,8.43,,0.00,-262.39,5376.00,26.44,5349.56,,,0.00,5349.56,,20447,U7,USA Jet Airlines Inc.,U7,USA Jet Airlines Inc.,16917,I,3,3,2023,2
6182.54,6182.54,0.00,0.00,,0.00,0.00,,0.00,7746.61,,0.00,160.35,0.00,0.00,7906.96,1158.10,197.95,0.00,345.38,0.00,22.98,0.00,0.00,0.00,1724.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6182.54,0.00,6182.54,0.00,0.00,0.00,,0.00,20169,L2,Lynden Air Cargo Airlines,L2,Lynden Air Cargo Airlines,11040,I,2,2,2023,1
6350.70,6350.70,0.00,0.00,,0.00,0.00,,421.00,0.00,,0.00,0.00,0.00,27485.04,27906.04,0.00,0.00,0.00,0.00,0.00,0.00,621.40,0.00,20933.94,21555.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6350.70,0.00,6350.70,0.00,0.00,0.00,,0.00,21652,27Q,"Jet Aviation Flight Services, Inc.",27Q,"Jet Aviation Flight Services, Inc.",01194,D,1,1,2023,2
6454.62,6518.70,0.00,0.00,,0.00,0.00,,29297.01,5596.13,,0.00,-1.74,0.00,0.00,34891.40,18922.38,5415.73,2180.74,731.78,0.00,391.31,,730.76,0.00,28372.69,0.00,-64.08,0.00,0.00,0.00,0.00,-64.08,6454.62,0.00,6454.62,0.00,0.00,0.00,,0.00,19874,8C,Air Transport International,8C,Air Transport International,16028,A,2,2,2023,1
6934.55,6926.53,0.00,0.00,0.00,25290.69,0.00,0.00,0.00,9130.76,0.00,0.00,3302.76,0.00,0.00,37724.22,20047.66,6008.51,0.00,873.04,0.00,3747.57,0.00,120.91,0.00,30797.69,0.00,-3.76,-0.02,,,11.81,8.03,6934.55,0.00,6934.55,,,,,,20195,WI,Sky Lease Cargo,WI,Sky Lease Cargo,16884,I,2,2,2023,2
6959.24,6959.24,0.00,0.00,,0.00,0.00,,432.77,0.00,,0.00,0.00,0.00,25575.79,26008.57,0.00,0.00,0.00,0.00,0.00,0.00,580.49,0.00,18468.84,19049.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6959.24,0.00,6959.24,0.00,0.00,0.00,,0.00,21652,27Q,"Jet Aviation Flight Services, Inc.",27Q,"Jet Aviation Flight Services, Inc.",01194,D,1,1,2023,1
7376.12,3346.83,0.00,0.00,,0.00,0.00,,12963.12,0.00,,0.00,0.00,0.00,0.00,12963.12,1936.75,2246.15,391.55,5180.29,221.00,-5090.30,254.37,3015.73,1460.76,9616.29,-600.54,0.00,0.00,0.00,0.00,4629.82,4029.28,7376.12,0.00,7376.12,0.00,0.00,0.00,,0.00,21492,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",01159,D,1,1,2023,1
7706.05,7706.05,0.00,0.00,,0.00,0.00,,0.00,8561.31,,0.00,622.26,0.00,0.00,9183.57,896.81,246.79,0.00,298.26,0.08,35.57,0.00,0.00,0.00,1477.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7706.05,0.00,7706.05,0.00,0.00,0.00,,0.00,20169,L2,Lynden Air Cargo Airlines,L2,Lynden Air Cargo Airlines,11040,I,2,2,2023,2
9245.83,10188.51,21366.15,0.00,,0.00,2690.03,,3366.79,2097.23,,446.47,0.00,0.00,8416.56,38383.22,10891.25,2030.06,1388.41,5140.82,1299.27,3087.15,0.00,4358.19,-0.45,28194.71,-1162.80,-3.73,0.00,0.00,-25.50,249.35,-942.68,9245.83,0.00,9245.83,0.00,0.00,0.00,,0.00,20422,SY,Sun Country Airlines d/b/a MN Airlines,SY,Sun Country Airlines d/b/a MN Airlines,16795,L,2,2,2023,2
11022.58,16221.16,58609.69,0.00,,1.58,1624.84,,0.00,0.00,,160.11,72.23,0.00,1632.26,62100.71,19319.93,2566.70,5454.48,9850.34,3057.52,3540.92,,2069.24,20.41,45879.56,-1172.68,119.15,43.49,38.24,5.91,55.06,-910.84,15310.31,4287.73,11022.58,0.00,0.00,0.00,0.00,0.00,20409,B6,JetBlue Airways,B6,JetBlue Airways,10875,A,3,3,2023,1
11125.90,25398.10,105603.50,-0.47,,25036.45,22112.78,,44036.92,124.53,,3670.11,1197.08,0.00,20922.07,222702.96,87957.70,20829.06,8899.44,25012.74,9813.52,26799.50,0.00,17996.75,-3.86,197304.86,-10040.24,-32.16,0.00,0.00,-220.19,2152.98,-8139.61,17258.49,6132.59,11125.90,0.00,0.00,0.00,,0.00,20422,SY,Sun Country Airlines d/b/a MN Airlines,SY,Sun Country Airlines d/b/a MN Airlines,06795,D,2,2,2023,2
12825.08,15821.11,0.00,0.00,,0.00,0.00,,160056.59,0.00,,0.00,0.00,0.00,0.08,160056.67,82353.49,13527.36,14987.78,15237.01,-1.66,8900.32,0.00,9231.26,0.00,144235.56,0.00,-3545.29,0.00,0.00,0.00,549.25,-2996.03,12825.08,0.00,12825.08,0.00,0.00,0.00,,0.00,20377,X9,Omni Air International LLC,X9,Omni Air International LLC,16736,I,2,2,2023,2
13256.18,22047.41,60689.37,0.00,,0.64,2888.45,,0.00,0.00,,306.05,137.26,0.00,2744.12,66765.88,17004.87,2492.84,6003.39,10394.15,3328.98,3375.88,,2098.42,19.95,44718.47,-1224.46,124.59,-7.38,22.75,6.88,-77.83,-1155.45,20891.96,7635.78,13256.18,0.00,0.00,0.00,0.00,0.00,20409,B6,JetBlue Airways,B6,JetBlue Airways,10875,A,3,3,2023,2
15263.62,11761.79,,484.03,,192110.22,,,,196842.93,,,,,33288.40,422725.58,168626.31,103888.36,,29043.92,10503.49,7681.09,,19517.08,71703.55,410963.79,-65.98,4248.01,,-623.06,,-57.13,3501.84,15263.62,0.00,,,,,,,20370,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,16683,I,3,3,2023,2
17947.91,13426.49,103592.08,4.88,,8658.44,4260.23,,298.93,0.00,,32.68,1248.93,0.00,8424.32,126520.48,37236.69,7066.78,15573.31,22500.05,11398.09,14627.90,,4192.47,498.69,113093.98,-4645.61,-161.13,682.98,249.85,3.24,2204.53,-1666.15,11760.35,-6187.56,17947.91,0.00,0.00,0.00,,0.00,19690,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,15375,P,3,3,2023,1
20535.63,37067.08,360003.61,0.00,,0.00,0.00,,0.00,0.00,,0.00,3850.88,0.00,0.00,363854.50,115207.98,94900.49,30872.99,5892.74,0.00,41760.68,0.00,38152.53,0.00,326787.42,-8343.26,-1067.43,0.00,0.00,0.00,269.89,-9140.80,27926.27,7390.65,20535.63,0.00,0.00,0.00,,0.00,20452,YX,Republic Airline,YX,Republic Airline,06003,D,3,3,2023,1
24137.66,25440.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28859.80,0.00,0.00,651.66,,295179.17,324690.63,10746.93,3176.98,0.00,1278.96,20.79,15935.37,,2364.89,265725.83,299249.75,-1221.95,0.00,0.00,38.04,,0.00,-1183.91,24256.97,119.31,24137.66,,,0.00,24137.66,,20447,U7,USA Jet Airlines Inc.,U7,USA Jet Airlines Inc.,06912,D,3,3,2023,2
25380.15,47261.22,354967.97,0.00,,0.00,0.00,,0.00,0.00,,0.00,4585.27,0.00,0.00,359553.24,108890.76,98116.78,31410.41,5750.52,0.00,29852.31,0.00,38271.25,0.00,312292.03,-8122.05,-2088.58,0.00,-5173.09,0.00,2296.33,-13087.39,34173.82,8793.68,25380.15,0.00,0.00,0.00,,0.00,20452,YX,Republic Airline,YX,Republic Airline,06003,D,3,3,2023,2
26073.00,30332.00,234299.00,6.00,,1784.00,722.00,,143.00,0.00,,,30206.00,0.00,1377.00,268537.00,95039.00,20295.00,21020.00,46250.00,14006.00,25974.00,,14285.00,1336.00,238205.00,-2417.00,155.00,-57.00,0.00,,5808.00,3489.00,33821.00,7748.00,26073.00,0.00,0.00,0.00,26073.00,0.00,19393,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,11033,L,3,3,2023,2
31053.27,32386.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34710.12,0.00,0.00,371.71,,322581.77,357663.60,12476.42,3446.92,0.00,1227.26,11.10,16994.81,,2679.97,288440.43,325276.89,-1366.18,0.00,0.00,74.90,,0.00,-1291.28,31095.43,42.16,31053.27,,,0.00,31053.27,,20447,U7,USA Jet Airlines Inc.,U7,USA Jet Airlines Inc.,06912,D,3,3,2023,1
31166.32,42237.41,0.00,40.36,,115907.71,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,115948.06,39957.24,16417.39,0.00,9252.03,102.87,4798.86,0.00,3182.27,0.00,73710.65,0.00,468.95,-78.22,-4.11,0.00,-1124.27,-737.65,41499.77,10333.44,31166.32,0.00,0.00,0.00,,0.00,19917,5X,United Parcel Service,5X,United Parcel Service,16912,L,3,3,2023,2
31361.56,52112.20,486437.88,0.00,,41.00,42050.10,,0.00,0.00,,4143.64,1869.15,0.00,42241.99,576783.76,264965.22,50246.81,43215.35,79314.33,25377.55,29444.11,,31938.81,169.37,524671.56,-9701.90,988.88,360.52,317.37,49.03,-565.04,-8551.15,43561.05,12199.50,31361.56,0.00,0.00,0.00,0.00,0.00,20409,B6,JetBlue Airways,B6,JetBlue Airways,16673,L,3,3,2023,1
34714.96,35443.37,61362.02,0.00,,0.00,5769.92,,6504.97,1417.22,,1001.95,0.00,0.00,4525.51,80581.59,23410.82,2150.83,2082.07,8605.76,2825.64,3539.10,0.00,2508.29,15.71,45138.22,-1094.20,-6.35,0.00,0.00,49.64,322.49,-728.41,34714.96,0.00,34714.96,0.00,0.00,0.00,,0.00,20422,SY,Sun Country Airlines d/b/a MN Airlines,SY,Sun Country Airlines d/b/a MN Airlines,16795,L,2,2,2023,1
35783.22,46070.34,0.00,0.00,,136067.68,118.11,,0.00,0.00,,0.00,0.00,0.00,0.00,136185.79,49661.43,20448.63,0.00,10820.96,113.22,5768.31,0.00,3302.90,0.00,90115.45,0.00,435.68,-54.78,171.34,0.00,-1327.37,-775.13,45295.21,9511.99,35783.22,0.00,0.00,0.00,,0.00,19917,5X,United Parcel Service,5X,United Parcel Service,16912,L,3,3,2023,1
39558.96,55042.11,0.00,0.00,,340079.14,0.00,,0.00,0.00,,0.00,5527.05,0.00,0.00,345606.19,179682.83,50030.70,0.00,29689.25,330.11,15399.29,0.00,15431.91,0.00,290564.08,0.00,1504.83,-250.99,-13.20,0.00,-3607.71,-2367.07,52675.04,13116.09,39558.96,0.00,0.00,0.00,,0.00,19917,5X,United Parcel Service,5X,United Parcel Service,16911,A,3,3,2023,2
42086.00,130143.00,929796.00,0.00,,16337.00,31874.00,,444.00,12.00,,4433.00,174663.00,0.00,50863.00,1208422.00,387329.00,103832.00,115524.00,195917.00,88756.00,88059.00,,56722.00,42140.00,1078279.00,-26702.00,-1802.00,0.00,2894.00,0.00,-77169.00,-102779.00,27364.00,-14722.00,42086.00,0.00,0.00,0.00,,0.00,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10260,L,3,3,2023,1
42551.10,56052.01,0.00,0.00,,363414.01,0.00,,0.00,0.00,,0.00,-2.55,0.00,0.00,363411.52,198529.77,47727.08,0.00,30570.66,319.85,16296.24,0.00,13915.90,0.00,307359.51,0.00,1230.87,-154.77,484.05,0.00,-3750.00,-2189.86,53862.15,11311.05,42551.10,0.00,0.00,0.00,,0.00,19917,5X,United Parcel Service,5X,United Parcel Service,16911,A,3,3,2023,1
48084.04,402729.51,6145310.24,1510.89,,24597.79,239818.98,,6407.57,0.00,,6141.43,567053.51,0.00,1639815.38,8630655.80,2692858.86,856558.20,551371.23,830899.19,338552.36,929734.77,0.00,315606.92,1712344.77,8227926.29,-514937.07,-34861.18,-7456.84,0.00,0.00,232584.84,-324670.25,78059.26,29975.21,48084.04,0.00,0.00,0.00,,0.00,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,0A050,D,3,3,2023,1
52925.01,52925.01,1828826.07,8099.83,,120653.82,14388.92,,0.00,0.00,,1154.08,172252.56,0.00,43383.59,2188758.88,849368.76,286087.94,186027.30,269002.52,116553.70,324967.32,0.00,98018.24,5808.09,2135833.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52925.01,0.00,52925.01,0.00,0.00,0.00,,0.00,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,10049,A,3,3,2023,2
58680.60,102321.11,521884.36,0.00,,9.62,43478.40,,0.00,0.00,,4606.80,2066.17,0.00,41305.90,613351.26,236448.51,50861.34,47943.92,83202.26,28626.77,29079.41,,34696.40,171.55,511030.15,-10477.66,1071.34,-63.50,195.67,59.17,-624.53,-9839.51,92481.60,33801.00,58680.60,0.00,0.00,0.00,0.00,0.00,20409,B6,JetBlue Airways,B6,JetBlue Airways,16673,L,3,3,2023,2
61400.66,98134.16,483814.85,0.00,,0.00,88685.34,,14116.79,0.00,,28449.30,27822.96,0.00,6792.78,649682.01,277229.08,47668.53,28809.72,68374.85,28999.63,46332.38,0.00,54133.67,0.00,551547.86,-28549.14,0.00,0.00,0.00,0.00,10084.53,-18464.61,79669.55,18268.88,61400.66,0.00,,0.00,0.00,0.00,20368,G4,Allegiant Air,G4,Allegiant Air,06035,D,3,3,2023,1
65300.56,134452.48,1687810.14,0.00,,25.44,114931.60,,0.00,0.00,,12177.70,5461.76,0.00,109188.78,1929595.41,807172.26,188054.33,165280.32,318641.42,97016.60,100195.28,,118201.34,581.38,1795142.93,-35275.82,3630.67,-215.19,-71.76,4133.12,-3738.73,-31537.71,102914.77,37614.21,65300.56,0.00,0.00,0.00,0.00,0.00,20409,B6,JetBlue Airways,B6,JetBlue Airways,06673,D,3,3,2023,2
67685.08,125578.30,949128.41,18599.10,,96662.91,8352.20,,568.46,,,2140.93,453.75,,37682.76,1113588.52,480743.75,74389.50,110489.56,108198.83,61932.40,70964.75,,66399.46,14891.97,988010.22,-65632.05,22600.45,1208.27,,,5312.00,-36511.33,89066.97,21381.89,67685.08,,,,67685.08,,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10877,P,3,3,2023,1
68734.66,76471.13,539601.59,0.00,,0.00,210647.40,,0.00,0.00,,68854.18,28244.90,0.00,29413.82,876761.89,480898.13,67096.52,46863.35,114604.06,42807.77,37075.26,0.00,10945.67,0.00,800290.76,-3944.18,12215.47,0.00,0.00,0.00,0.00,8271.30,84742.43,16007.77,68734.66,0.00,0.00,0.00,,0.00,20436,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,06460,D,3,3,2023,2
